var,coef,stderr,tstat,pval,ci_lower,ci_upper
"log2mic:rplc_c154r",3.431907,.2184413,15.71089,0,3.00377,3.860044
"log2mic:rv3249c_625_indel",.0677357,.6714614,.100878,.9196473,-1.248304,1.383776
"log2mic:rrl_c1698t",1.22408,.9143149,1.338795,.1806375,-.5679443,3.016104
"log2mic:rrl_t450c",-.1124124,.5453683,-.2061219,.8366957,-1.181314,.9564898
"log2mic:rplc_t93a",-.1220399,.5877203,-.2076496,.8355026,-1.273951,1.029871
"log2mic:rplc_g120s",.2919299,.5237666,.5573664,.5772771,-.7346339,1.318494
"log2mic:rrl_g43c",.6389794,.4347311,1.469827,.1416087,-.213078,1.491037
"log2mic:rrl_g2270t",1.841484,.5693853,3.23416,.00122,.7255088,2.957458
"log2mic:rrl_c1822t",.413365,.4393998,.9407492,.3468334,-.4478427,1.274573
"log2mic:rrl_g2814t",4.89594,1.073766,4.559595,5.13e-06,2.791397,7.000484
"log2mic:rrl_a2295c",1.356627,1.526705,.8885977,.3742193,-1.635661,4.348914
"log2mic:rrl_g49c",.3639987,.4512478,.8066493,.4198686,-.5204307,1.248428
"log2mic:rplc_a31t",.0412471,.3414933,.1207845,.9038618,-.6280675,.7105617
"log2mic:rplc_g152g",.3094114,.6379462,.4850117,.627668,-.9409402,1.559763
"log2mic:rrl_c2030t",.8206923,.8990375,.9128565,.361318,-.941389,2.582773
"log2mic:rrl_1820_indel",.8899955,.6671693,1.333988,.1822079,-.4176323,2.197623
"log2mic:rrl_a1301g",1.111544,.8446413,1.315995,.1881758,-.5439231,2.76701
"log2mic:rplc_h183y",.678058,.6357732,1.066509,.2861935,-.5680346,1.924151
"log2mic:rrl_a179g",.7689246,.6584396,1.167798,.2428881,-.5215933,2.059443
"log2mic:rrl_a1861g",.7538096,.4644918,1.62287,.1046173,-.1565775,1.664197
"log2mic:rv3249c_g206s",.543062,.5348053,1.015439,.3098968,-.5051372,1.591261
"log2mic:rv3249c_a17a",.3635712,.5058365,.7187524,.4722935,-.6278501,1.354993
"log2mic:rrl_t236c",.6043905,.5209988,1.160061,.2460239,-.4167485,1.62553
"log2mic:rrl_g287c",-.8048356,.5880294,-1.3687,.1710932,-1.957352,.347681
"log2mic:rrl_a1433c",.030639,.5057144,.0605856,.9516893,-.9605431,1.021821
"log2mic:rrl_c1743t",-.2319967,.9053549,-.2562495,.7977582,-2.00646,1.542466
"log2mic:rrl_c1351a",.7334379,.6365507,1.152207,.2492362,-.5141786,1.981054
"log2mic:rrl_a1719c",-.2319967,.6825575,-.3398933,.7339368,-1.569785,1.105791
"log2mic:rrl_a71c",-.2319967,.9053549,-.2562495,.7977582,-2.00646,1.542466
"log2mic:rrl_g914a",-.2319967,.9053549,-.2562495,.7977582,-2.00646,1.542466
"log2mic:rv3249c_p10l",.1041342,.679239,.1533101,.8781537,-1.22715,1.435418
"log2mic:rrl_c1960t",.1458447,.6317087,.2308733,.8174132,-1.092282,1.383971
"log2mic:rplc_r38c",.1627304,.6372837,.25535,.7984528,-1.086323,1.411784
"log2mic:rv3249c_y74h",-.413683,.6818298,-.6067247,.5440336,-1.750045,.9226788
"log2mic:rv3249c_463_indel",.2782349,.5010178,.5553393,.5786626,-.703742,1.260212
"log2mic:rrl_c1093t",-1.139118,.6343207,-1.795807,.0725252,-2.382363,.104128
"log2mic:rrl_t214g",.5538784,.9005938,.6150147,.538545,-1.211253,2.31901
"log2mic:rrl_a2943t",-1.625369,.8985724,-1.808835,.0704767,-3.386539,.1358005
"log2mic:rrl_t2350g",1.434631,.8985724,1.596567,.1103624,-.3265389,3.195801
"log2mic:rv3249c_f153f",.2413465,.5872761,.4109591,.6811025,-.9096936,1.392387
"log2mic:rrl_g447a",-.4761216,.9072067,-.5248215,.5997072,-2.254214,1.301971
"log2mic:rplc_a72t",.5517516,.8991392,.6136442,.5394505,-1.210529,2.314032
"log2mic:rv3249c_a186s",-.5104141,.6822848,-.7480953,.4544027,-1.847668,.8268396
"log2mic:rplc_v182v",-.4055687,.4567892,-.8878683,.3746116,-1.300859,.4897218
"log2mic:rrl_a2120g",.2913165,.8763601,.3324165,.7395748,-1.426318,2.008951
"log2mic:rplc_v97i",-.0975202,.4267034,-.2285433,.8192239,-.9338434,.738803
"log2mic:rrl_t271c",.3945754,.5937976,.6644947,.5063738,-.7692466,1.558397
"log2mic:rrl_a2479g",.141247,.9044533,.1561684,.8759003,-1.631449,1.913943
"log2mic:rplc_r209r",.2693611,.6112831,.4406487,.6594673,-.9287319,1.467454
"log2mic:rrl_g1078t",.6146229,.6821433,.9010172,.3675792,-.7223535,1.951599
"log2mic:rrl_c2938t__rrl_c424t",-4.395958,2.4682,-1.781038,.0749062,-9.233541,.4416252
"log2mic:rrl_c715t__rv3249c_l36l",-.8659579,.6865746,-1.261273,.2072105,-2.211619,.4797036
"log2mic:rrl_t3007g__rrl_a1882g",-.3264286,.5902869,-.5529999,.5802635,-1.48337,.8305124
"log2mic:1.lineage",-.1192476,.0711722,-1.67548,.0938401,-.2587426,.0202474
"log2mic:2.lineage",-.1467559,.0421118,-3.484909,.0004923,-.2292936,-.0642182
"log2mic:3.lineage",-.1171209,.054985,-2.13005,.0331675,-.2248896,-.0093522
"log2mic:4b.lineage",0,0,,,0,0
"log2mic:6.lineage",.9346308,.6351362,1.471544,.1411441,-.3102133,2.179475
"log2mic:2b.siteid",0,0,,,0,0
"log2mic:3.siteid",-.7134038,.0549557,-12.98144,0,-.821115,-.6056927
"log2mic:4.siteid",-.618972,.0594053,-10.41948,0,-.7354042,-.5025398
"log2mic:5.siteid",-.2184107,.0565034,-3.865443,.0001109,-.3291553,-.107666
"log2mic:6.siteid",-.3500313,.0556854,-6.285874,3.26e-10,-.4591727,-.24089
"log2mic:8.siteid",-.4541668,.0582845,-7.792241,6.66e-15,-.5684023,-.3399312
"log2mic:10.siteid",-.0934587,.0615536,-1.518329,.1289316,-.2141016,.0271843
"log2mic:11.siteid",-.9753874,.391116,-2.493857,.0126363,-1.741961,-.2088141
"log2mic:14.siteid",-.3664234,.1011167,-3.623768,.0002903,-.5646085,-.1682383
"log2mic:20.siteid",.1566152,.0824598,1.899292,.057526,-.005003,.3182335
"log2mic:_cons",-1.584599,.045401,-34.90232,0,-1.673584,-1.495615
"/var(_cons[cluster100])",.1100857,.0160551,6.856753,7.04e-12,.0786183,.141553
"/var(e.log2mic)",.6063339,.0140431,43.17649,0,.5788099,.633858
