var,coef,stderr,tstat,pval,ci_lower,ci_upper
"log2mic:etha_316_indel",-.2212872,.537618,-.4116068,.6806276,-1.274999,.8324247
"log2mic:rv3083_s213a",.1851495,.9384561,.1972916,.8435994,-1.654191,2.02449
"log2mic:fabg1_v217v",.2761992,.3285267,.8407208,.4005044,-.3677013,.9200997
"log2mic:etha_1466_indel",1.517009,.7997524,1.896848,.057848,-.0504771,3.084495
"log2mic:fabg1_g17t",1.961487,.1353674,14.4901,0,1.696172,2.226803
"log2mic:etha_q254p",1.996276,.4615443,4.325211,.0000152,1.091666,2.900887
"log2mic:etha_t387t",-.216943,.9236127,-.2348852,.8142978,-2.02719,1.593305
"log2mic:msha_a337t",1.538174,.9238593,1.664944,.095924,-.2725573,3.348905
"log2mic:ethr_e156a",.2385826,.6864938,.3475379,.7281872,-1.106921,1.584086
"log2mic:rv3083_r446h",-.2792239,.6778989,-.411896,.6804156,-1.607881,1.049434
"log2mic:fabg1_t8a",1.817857,.2967172,6.126565,8.98e-10,1.236302,2.399412
"log2mic:etha_1055_indel",1.839235,.5069042,3.628369,.0002852,.8457213,2.832749
"log2mic:etha_1308_indel",2.117911,.5682134,3.727316,.0001935,1.004233,3.231589
"log2mic:ethr_s186l",-.1893593,.9159613,-.2067328,.8362185,-1.98461,1.605892
"log2mic:fabg1_g54e",-.216943,.9236127,-.2348852,.8142978,-2.02719,1.593305
"log2mic:rv3083_y443y",-.1264532,.6487955,-.1949045,.8454677,-1.398069,1.145163
"log2mic:msha_s304s",-.4553559,.6722672,-.6773437,.4981879,-1.772975,.8622636
"log2mic:rv0565c_g417r",-.549897,.5542815,-.9920896,.3211538,-1.636269,.5364749
"log2mic:etha_r207s",2.390429,.6484329,3.686471,.0002274,1.119524,3.661334
"log2mic:etha_y211c",2.588413,.6482762,3.992763,.0000653,1.317815,3.859011
"log2mic:etha_s55p",3.498863,1.051761,3.326671,.0008789,1.437449,5.560277
"log2mic:msha_p33s",.3976317,.6478398,.6137809,.5393602,-.8721111,1.667374
"log2mic:etha_q165p",1.256421,.3712965,3.383876,.0007147,.5286937,1.984149
"log2mic:etha_l190p",1.686745,.783627,2.152484,.0313592,.1508642,3.222626
"log2mic:etha_367_indel",3.03733,.4671452,6.501896,7.93e-11,2.121742,3.952918
"log2mic:etha_c137r",2.559152,.3533276,7.243,4.39e-13,1.866642,3.251661
"log2mic:etha_584_indel",3.211397,.8659605,3.708479,.0002085,1.514145,4.908648
"log2mic:etha_p378l",.9893193,.2704672,3.657816,.0002544,.4592133,1.519425
"log2mic:rv3083_934_indel",.516862,.3315197,1.559069,.1189801,-.1329046,1.166629
"log2mic:etha_t453i",-.8646147,.1845786,-4.684263,2.81e-06,-1.226382,-.5028473
"log2mic:msha_l164l",-.5059213,.3652893,-1.384988,.1660561,-1.221875,.2100326
"log2mic:etha_y250",1.22226,.4618787,2.646279,.0081383,.3169944,2.127526
"log2mic:etha_g423r",-.4490494,.373123,-1.203489,.2287871,-1.180357,.2822582
"log2mic:etha_631_indel",.3758213,.6265429,.5998334,.5486173,-.8521802,1.603823
"log2mic:inha_i21t",1.218065,.1991048,6.117705,9.49e-10,.8278264,1.608303
"log2mic:etha_y32d",1.812173,.3849961,4.70699,2.51e-06,1.057594,2.566751
"log2mic:etha_d56a",1.653739,.6321168,2.616193,.0088916,.4148132,2.892666
"log2mic:etha_758_indel",2.555483,.3918752,6.521164,6.98e-11,1.787421,3.323544
"log2mic:etha_t392a",-.3657963,.8643634,-.4231974,.6721513,-2.059917,1.328325
"log2mic:etha_t365m",-.3919383,.5116845,-.7659765,.4436903,-1.394822,.6109449
"log2mic:etha_f431l",.6244528,.5551145,1.124908,.260628,-.4635516,1.712457
"log2mic:rv0565c_a227v",-.0604898,.6235657,-.0970062,.9227214,-1.282656,1.161677
"log2mic:etha_m59t",-.4426441,.508817,-.8699476,.3843291,-1.439907,.5546189
"log2mic:rv3083_l35l",.1836332,.0859328,2.13694,.0326029,.015208,.3520583
"log2mic:etha_1113_indel",2.809575,.6076707,4.623516,3.77e-06,1.618562,4.000588
"log2mic:etha_s390f",1.816671,.2753083,6.598678,4.15e-11,1.277076,2.356265
"log2mic:etha_p192s",1.181839,.3634592,3.251642,.0011474,.4694721,1.894206
"log2mic:fabg1_s142s",.3875969,.2794602,1.386949,.1654574,-.160135,.9353288
"log2mic:etha_1306_indel",1.225523,.2618499,4.680248,2.87e-06,.7123063,1.738739
"log2mic:etha_673_indel",1.583803,.4770053,3.320305,.0008992,.6488897,2.518716
"log2mic:etha_a33a",-.2864702,.6936166,-.4130095,.6795997,-1.645934,1.072993
"log2mic:etha_m1t",1.656655,.2592901,6.389195,1.67e-10,1.148456,2.164854
"log2mic:inha_i21v",1.23849,.2976716,4.160592,.0000317,.6550643,1.821916
"log2mic:rv0565c_g48g",-.2864702,.5074049,-.5645791,.57236,-1.280966,.7080252
"log2mic:etha_n287k",-.5,.7199761,-.6944675,.4873891,-1.911127,.9111273
"log2mic:inha_f41s",1.789146,1.07481,1.664616,.0959894,-.317443,3.895734
"log2mic:fabg1_a71t",-.2864702,.6936166,-.4130095,.6795997,-1.645934,1.072993
"log2mic:etha_s399",2.289016,.3921591,5.836957,5.32e-09,1.520398,3.057634
"log2mic:etha_v17a",1.380671,.4620762,2.987973,.0028083,.4750186,2.286324
"log2mic:inha_d89d",-.5692602,.651418,-.8738785,.3821844,-1.846016,.7074957
"log2mic:etha_q246",.0043599,.4995188,.0087281,.9930361,-.9746789,.9833987
"log2mic:etha_568_indel",3.820124,.7258403,5.263037,1.42e-07,2.397504,5.242745
"log2mic:etha_196_indel",2.815085,.5128382,5.489226,4.04e-08,1.80994,3.820229
"log2mic:inha_s94a",2.60116,.2053579,12.66647,0,2.198666,3.003654
"log2mic:etha_y50c",1.738194,.3578689,4.857069,1.19e-06,1.036784,2.439604
"log2mic:inha_i194t",1.520786,.2142867,7.096966,1.28e-12,1.100791,1.94078
"log2mic:etha_l374h",1.398215,.6325787,2.210341,.0270815,.1583833,2.638046
"log2mic:etha_p447s",.3661801,.6360041,.5757511,.5647834,-.8803651,1.612725
"log2mic:rv3083_m451v",.1176339,.3059835,.3844453,.7006484,-.4820828,.7173506
"log2mic:etha_l136r",3.965008,.9303965,4.261632,.0000203,2.141464,5.788552
"log2mic:etha_q359",2.156693,.521474,4.135763,.0000354,1.134623,3.178763
"log2mic:etha_f434f",-.7864702,.6927001,-1.135369,.2562208,-2.144138,.5711972
"log2mic:etha_l374f",1.335138,.8650773,1.543374,.12274,-.3603826,3.030658
"log2mic:etha_712_indel",.6342037,.8643634,.7337234,.4631173,-1.059918,2.328325
"log2mic:rv0565c_t455t",.3161795,.7870328,.401736,.6878783,-1.226377,1.858736
"log2mic:etha_a341v",2.159528,.3187949,6.774035,1.25e-11,1.534702,2.784355
"log2mic:etha_f414l",-.2864702,.5977286,-.4792648,.6317503,-1.457997,.8850563
"log2mic:ethr_v199v",-.0269157,.3191808,-.0843275,.9327961,-.6524985,.5986671
"log2mic:etha_h281r",1.148248,.398398,2.882163,.0039495,.3674023,1.929094
"log2mic:ethr_a155v",-.0948659,.5711886,-.1660851,.86809,-1.214375,1.024643
"log2mic:etha_l134p",.5467829,.6200927,.881776,.3778979,-.6685766,1.762142
"log2mic:ethr_t2t",-.6304751,.3982531,-1.583102,.1133983,-1.411037,.1500866
"log2mic:etha_c28t",-.4456418,.3964317,-1.124133,.2609568,-1.222634,.3313501
"log2mic:etha_969_indel",1.543926,.4342709,3.555213,.0003777,.6927704,2.395081
"log2mic:etha_c137y",1.664155,.504308,3.299879,.0009673,.6757298,2.652581
"log2mic:etha_743_indel",1.5,1.055428,1.421224,.1552515,-.568601,3.568601
"log2mic:etha_i9t",1.844197,.4384428,4.206243,.000026,.9848649,2.703529
"log2mic:etha_l374r",1.148177,.6360462,1.805179,.0710467,-.0984506,2.394805
"log2mic:msha_l261l",.2499538,.682492,.366237,.7141882,-1.087706,1.587613
"log2mic:rv3083_i32t",.3198381,.2094365,1.527137,.126727,-.0906498,.7303261
"log2mic:etha_386_indel",1.762914,.4391823,4.014083,.0000597,.9021326,2.623695
"log2mic:msha_e118k",.7607492,.7324497,1.038637,.2989737,-.6748258,2.196324
"log2mic:etha_m204t",1.323838,.5130754,2.580201,.0098743,.3182284,2.329447
"log2mic:rv3083_117_indel",-3.140136,1.491896,-2.104796,.0353091,-6.064198,-.2160737
"log2mic:etha_1334_indel",3.892196,1.745799,2.229464,.0257831,.4704923,7.3139
"log2mic:etha_s55a",.8232397,.5217237,1.577923,.1145833,-.19932,1.845799
"log2mic:etha_a152v",.0298966,.6976308,.0428545,.9658175,-1.337435,1.397228
"log2mic:rv3083_p214p",-.4815411,.3200983,-1.504354,.1324902,-1.108922,.1458399
"log2mic:etha_c131",4.944976,1.514533,3.265017,.0010946,1.976546,7.913406
"log2mic:rv3083_356_indel",-1.934721,.6369588,-3.037435,.002386,-3.183138,-.6863048
"log2mic:etha_756_indel",1.509158,.2572494,5.866515,4.45e-09,1.004958,2.013357
"log2mic:etha_l244l",-.7915614,.5207497,-1.520042,.1285004,-1.812212,.2290893
"log2mic:etha_g11d",3.866176,1.517102,2.548395,.010822,.8927099,6.839642
"log2mic:etha_p192p",-.9682006,.6622345,-1.462021,.1437355,-2.266156,.3297552
"log2mic:etha_g43v",.2104241,.9058483,.2322951,.8163089,-1.565006,1.985854
"log2mic:etha_h281p",.3831757,.3817268,1.003796,.3154771,-.3649951,1.131347
"log2mic:etha_g42s",-.5550244,.6221038,-.8921733,.3723001,-1.774325,.6642767
"log2mic:etha_y408",.7135298,.9233394,.7727708,.439658,-1.096182,2.523242
"log2mic:etha_r469w",1.046689,.5074533,2.062632,.0391476,.052099,2.041279
"log2mic:etha_t88p",4.439396,.678866,6.539429,6.18e-11,3.108843,5.769949
"log2mic:etha_q254",2.92088,1.511157,1.932877,.0532514,-.0409331,5.882692
"log2mic:etha_g11v",1.10894,.5491648,2.019322,.0434538,.0325973,2.185284
"log2mic:fabg1_g241g",-.7566205,.3377608,-2.240108,.0250839,-1.41862,-.0946216
"log2mic:msha_d7d",-.2457422,.2929808,-.8387656,.4016009,-.8199739,.3284896
"log2mic:ethr_a151s",.5005409,.5569348,.8987423,.3687899,-.5910313,1.592113
"log2mic:etha_492_indel",.6342037,.8643634,.7337234,.4631173,-1.059918,2.328325
"log2mic:etha_129_indel",2.543837,.6423174,3.960405,.0000748,1.284918,3.802756
"log2mic:rv3083_r335r",.7135298,.6936166,1.028709,.3036163,-.6459339,2.072994
"log2mic:inha_i16t",.2123366,.9200276,.2307938,.817475,-1.590884,2.015558
"log2mic:etha_707_indel",1.365132,.5051598,2.702376,.0068846,.3750367,2.355227
"log2mic:ethr_d48g",.6882736,.4060282,1.695137,.0900494,-.1075271,1.484074
"log2mic:etha_t392r",1.648422,.6588458,2.501984,.0123499,.3571076,2.939736
"log2mic:rv3083_848_indel",1.171863,.6571797,1.78317,.0745586,-.1161854,2.459912
"log2mic:fabg1_g9a",.3947369,.5094581,.7748172,.4384477,-.6037826,1.393256
"log2mic:rv3083_g447d",.25284,.6432557,.3930629,.6942731,-1.007918,1.513598
"log2mic:msha_a316a",.1930978,.8746626,.2207683,.8252729,-1.521209,1.907405
"log2mic:rv3083_l330p",2.242802,1.535181,1.460937,.1440328,-.766097,5.2517
"log2mic:rv3083_y145c",.1086186,.4176506,.2600706,.7948093,-.7099615,.9271988
"log2mic:rv3083_n380s",.8270527,.9234957,.8955674,.3704838,-.9829657,2.637071
"log2mic:etha_t70s",-.0275418,1.006565,-.0273622,.9781709,-2.000372,1.945289
"log2mic:fabg1_t8g",2.856246,.4895891,5.833965,5.41e-09,1.896669,3.815823
"log2mic:etha_w391",2.492514,.3351275,7.437509,1.03e-13,1.835676,3.149352
"log2mic:rv0565c_k132k",-.1501389,.6962927,-.2156261,.8292792,-1.514848,1.21457
"log2mic:msha_r443h",-.0206801,.9249825,-.0223573,.982163,-1.833613,1.792252
"log2mic:etha_m260i",1.620569,.5977163,2.711267,.0067027,.4490663,2.792071
"log2mic:rv0565c_p234p",.0341195,.9332305,.0365606,.9708353,-1.794979,1.863218
"log2mic:ethr_t3a",-2.84727,.4434946,-6.420078,1.36e-10,-3.716503,-1.978036
"log2mic:rv0565c_g61a",-.0206801,.9249825,-.0223573,.982163,-1.833613,1.792252
"log2mic:etha_k448k",-.4042095,.5536005,-.7301465,.4653006,-1.489246,.6808276
"log2mic:etha_h102p",3.205036,.6631168,4.833291,1.34e-06,1.905351,4.504721
"log2mic:etha_n379k",1.804028,.4084578,4.416681,.00001,1.003465,2.60459
"log2mic:rv0565c_t124t",.7093284,.763729,.9287696,.3530085,-.7875531,2.20621
"log2mic:etha_g139d",1.276776,.7979311,1.600109,.1095745,-.2871399,2.840693
"log2mic:ethr_i153v",-.1581285,.2149675,-.7355924,.4619788,-.579457,.2632001
"log2mic:rv0565c_v343f",1.47932,.6549824,2.258564,.0239105,.1955779,2.763062
"log2mic:rv3083_c407r",-.4443282,.4723318,-.9407121,.3468524,-1.370081,.4814251
"log2mic:rv3083_a205t",-1.072846,.5131932,-2.090531,.0365702,-2.078686,-.0670059
"log2mic:etha_269_indel",1.095296,.3994065,2.74231,.0061009,.312474,1.878119
"log2mic:inha_i95v",1.234528,1.133778,1.088862,.2762146,-.9876357,3.456692
"log2mic:rv0565c_d61g",.0062356,.7621517,.0081816,.9934722,-1.487554,1.500026
"log2mic:msha_a323a",.0443799,.4632636,.0957984,.9236807,-.8636001,.9523599
"log2mic:etha_d77g",.5016764,.4376698,1.146244,.2516942,-.3561407,1.359493
"log2mic:etha_g450s",1.731188,.5588322,3.097867,.0019492,.6358969,2.826479
"log2mic:etha_1035_indel",2.036329,.5524597,3.685932,.0002279,.9535275,3.11913
"log2mic:etha_t125m",-.055482,.6975729,-.0795358,.9366065,-1.4227,1.311736
"log2mic:etha_d415d",-.0457609,.9237384,-.0495388,.9604899,-1.856255,1.764733
"log2mic:etha_w45",3.97932,1.492778,2.665714,.0076825,1.053528,6.905112
"log2mic:msha_a48v",-1.970218,1.08657,-1.813246,.069794,-4.099857,.15942
"log2mic:inha_a239v",1.285199,.5283868,2.432308,.015003,.2495802,2.320818
"log2mic:inha_a128a",.9542391,.6941475,1.374692,.1692269,-.4062651,2.314743
"log2mic:rv3083_r275c",-.0206801,.9249825,-.0223573,.982163,-1.833613,1.792252
"log2mic:etha_g182c",2.051479,.7179634,2.857359,.0042718,.6442966,3.458662
"log2mic:ethr_g124c",-.0317644,.9052075,-.0350907,.9720074,-1.805938,1.74241
"log2mic:rv3083_a381t",-.5457609,.6932318,-.7872704,.4311236,-1.90447,.8129485
"log2mic:etha_w109c",.5257226,.9276202,.5667434,.5708885,-1.29238,2.343825
"log2mic:ethr_f110l",-1.227562,.2957344,-4.150894,.0000331,-1.807191,-.6479333
"log2mic:rv0565c_p169r",.706229,.6943945,1.017043,.309133,-.6547593,2.067217
"log2mic:inha_s123s",-.0524133,.6760159,-.0775327,.9381998,-1.37738,1.272553
"log2mic:etha_t232a",1.981683,.940396,2.107285,.0350929,.1385403,3.824825
"log2mic:etha_y84",.9665856,.7338122,1.317211,.1877679,-.4716598,2.404831
"log2mic:inha_g33g",-.0457609,.9237384,-.0495388,.9604899,-1.856255,1.764733
"log2mic:rv0565c_e150e",.0439981,.6128876,.0717882,.9427704,-1.15724,1.245236
"log2mic:etha_n345k",-.5426505,.3368244,-1.611078,.1071627,-1.202814,.1175132
"log2mic:etha_s442s",.286378,.348632,.8214335,.4113994,-.3969281,.9696841
"log2mic:rv0565c_r202w",-.0206801,.5984886,-.0345539,.9724355,-1.193696,1.152336
"log2mic:etha_y147",2.691891,.5214435,5.162383,2.44e-07,1.66988,3.713901
"log2mic:etha_1387_indel",.9314361,.4424127,2.105356,.0352604,.0643231,1.798549
"log2mic:etha_s375y",1.601621,1.609439,.9951427,.3196669,-1.552821,4.756064
"log2mic:etha_854_indel",1.108099,.6207731,1.78503,.0742564,-.108594,2.324792
"log2mic:rv0565c_g16s",.3184267,.1864339,1.707987,.0876387,-.046977,.6838304
"log2mic:etha_f282v",2.017767,.6226082,3.24083,.0011918,.7974778,3.238057
"log2mic:etha_l478r",2.326136,.923791,2.518033,.0118012,.5155388,4.136733
"log2mic:etha_m1r",1.740742,.2901401,5.999659,1.98e-09,1.172078,2.309406
"log2mic:etha_m204v",1.967558,1.492508,1.31829,.1874067,-.9577043,4.89282
"log2mic:etha_t314i",.7609422,.1873951,4.060629,.0000489,.3936544,1.12823
"log2mic:etha_771_indel",1.460303,.3822504,3.820277,.0001333,.7111055,2.2095
"log2mic:rv0565c_q34r",-.0956935,.4299485,-.2225698,.8238704,-.9383771,.74699
"log2mic:etha_1048_indel",1.652866,.3965845,4.167753,.0000308,.8755748,2.430157
"log2mic:etha_r207g",.9901849,.8744296,1.132378,.2574756,-.7236658,2.704036
"log2mic:rv0565c_l305l",-.8701714,.9258155,-.9398972,.3472703,-2.684736,.9443936
"log2mic:fabg1_v221v",2.707809,.74708,3.624523,.0002895,1.243559,4.172059
"log2mic:rv0565c_w254g",-.1401355,.9235572,-.1517345,.8793963,-1.950274,1.670003
"log2mic:etha_t7c",.9635727,.4392902,2.193476,.0282731,.1025798,1.824566
"log2mic:etha_t61m",1.521722,.3698847,4.114043,.0000389,.796761,2.246682
"log2mic:etha_p288s",1.934635,1.508921,1.282131,.1997967,-1.022797,4.892066
"log2mic:etha_l440p",-1.058051,.8685855,-1.218131,.2231743,-2.760447,.6443458
"log2mic:etha_282_indel",1.870207,.7874888,2.3749,.0175537,.3267577,3.413657
"log2mic:etha_49_indel",2.882617,.6582211,4.379405,.0000119,1.592527,4.172707
"log2mic:etha_a185v",1.326136,.923791,1.435537,.1511342,-.4844612,3.136733
"log2mic:rv0565c_g355r",-.1401355,.9235572,-.1517345,.8793963,-1.950274,1.670003
"log2mic:etha_153_indel",1.150833,.4561487,2.522933,.0116381,.2567975,2.044868
"log2mic:rv3083_637_indel",.0229967,.8734357,.026329,.9789949,-1.688906,1.734899
"log2mic:etha_a381p",.5254017,.3569796,1.471798,.1410756,-.1742655,1.225069
"log2mic:etha_1011_indel",.2727299,.5055889,.5394301,.5895901,-.7182062,1.263666
"log2mic:msha_l188v",.1606096,.9239478,.1738297,.8619993,-1.650295,1.971514
"log2mic:etha_w256",1.275631,.5076396,2.512868,.0119754,.2806761,2.270587
"log2mic:etha_l244p",.5724663,.341207,1.677768,.0933924,-.0962873,1.24122
"log2mic:rv0565c_d119d",.1593574,.6515966,.2445646,.8067936,-1.117748,1.436463
"log2mic:rv3083_g442s",.9221111,.9261518,.9956371,.3194265,-.8931131,2.737335
"log2mic:rv0565c_r368q",-1.245491,.9133682,-1.363625,.1726858,-3.03566,.5446775
"log2mic:msha_c409c",.1225485,.5129232,.2389218,.8111662,-.8827625,1.127859
"log2mic:rv0565c_d380g",-.0778889,.6573693,-.1184857,.9056828,-1.366309,1.210531
"log2mic:rv3083_t140t",-.1893519,.4441304,-.4263429,.669858,-1.059832,.6811278
"log2mic:etha_f349f",-1.067987,.9179075,-1.163502,.244626,-2.867053,.7310788
"log2mic:rv3083_y131d",-.5940718,.9769262,-.608103,.5431191,-2.508812,1.320668
"log2mic:msha_l306r",.3585896,.4178613,.8581545,.3908072,-.4604036,1.177583
"log2mic:etha_l229p",.611463,.6730489,.908497,.3636157,-.7076887,1.930615
"log2mic:rv0565c_g312v",-.0922949,.4600461,-.2006209,.840995,-.9939686,.8093789
"log2mic:etha_f302v",1.158143,.8774904,1.319835,.1868901,-.5617071,2.877992
"log2mic:etha_y147s",2.298648,.8862093,2.593798,.0094922,.5617098,4.035586
"log2mic:etha_t342m",-.9035408,.8870069,-1.01864,.3083738,-2.642042,.8349608
"log2mic:inha_i228v",-.1588022,.3914737,-.4056523,.684998,-.9260767,.6084722
"log2mic:etha_a247p",1.294596,.6589019,1.964777,.04944,.0031715,2.58602
"log2mic:etha_g488v",-.3904693,.636966,-.6130144,.5398668,-1.6389,.8579611
"log2mic:etha_l134r",3.631364,1.508715,2.406925,.0160875,.6743364,6.588391
"log2mic:etha_s399l",2.038407,.4633302,4.399469,.0000109,1.130296,2.946517
"log2mic:etha_a11g",1.115713,.3572945,3.122672,.0017922,.415429,1.815998
"log2mic:rv0565c_s453a",-.0471074,.3742347,-.1258767,.8998295,-.7805941,.6863792
"log2mic:etha_q165",1.326136,.923791,1.435537,.1511342,-.4844612,3.136733
"log2mic:fabg1_l85v",1.975664,1.08043,1.828591,.0674609,-.1419396,4.093268
"log2mic:etha_482_indel",1.467737,.2614816,5.613156,1.99e-08,.9552424,1.980231
"log2mic:fabg1_i232i",.7919053,.3927077,2.016526,.043745,.0222123,1.561598
"log2mic:ethr_g106r",-.0381357,.4567268,-.0834978,.9334557,-.9333038,.8570324
"log2mic:etha_v188i",-.0427065,.4471091,-.0955169,.9239042,-.9190243,.8336113
"log2mic:etha_t321p",2.351518,.2931794,8.020748,1.11e-15,1.776897,2.926139
"log2mic:etha_e132",2.022361,1.494769,1.35296,.1760686,-.9073312,4.952054
"log2mic:msha_d218a",-.0720016,.2149427,-.3349806,.7376397,-.4932815,.3492783
"log2mic:etha_t210t",.0722567,.5289199,.1366118,.8913376,-.9644073,1.108921
"log2mic:rv3083_d432n",1.712674,.6629994,2.58322,.0097883,.4132187,3.012129
"log2mic:fabg1_c34g",2.483911,.617224,4.024326,.0000571,1.274174,3.693648
"log2mic:etha_t44a",2.528303,1.076691,2.348217,.0188635,.4180281,4.638578
"log2mic:rv3083_h412r",.9149457,.4149128,2.205152,.0274434,.1017316,1.72816
"log2mic:rv0565c_t406t",.3008813,1.131195,.2659853,.7902505,-1.91622,2.517983
"log2mic:fabg1_s126n",-.3817216,.6710451,-.5688465,.5694603,-1.696946,.9335026
"log2mic:etha_w289",3.193002,.7621915,4.189239,.000028,1.699134,4.68687
"log2mic:inha_g262g",.1606096,.6944262,.2312839,.8170943,-1.200441,1.52166
"log2mic:etha_1392_indel",1.856788,.4049561,4.585159,4.54e-06,1.063089,2.650488
"log2mic:etha_r207c",1.068951,.895886,1.193178,.2327998,-.6869531,2.824856
"log2mic:rv0565c_p261q",-.0694263,.695608,-.0998066,.9204978,-1.432793,1.29394
"log2mic:etha_85_indel",.9419493,.8685855,1.084463,.2781594,-.7604471,2.644346
"log2mic:etha_l348f",.5801818,.3548509,1.635002,.1020487,-.1153133,1.275677
"log2mic:rv0565c_p288s",2.38499,1.071741,2.225343,.0260583,.2844169,4.485564
