                    katg_s315i |   8.362408   .6312986    13.25   0.000     7.125085     9.59973
                    katg_s315t |   6.201261   .0474725   130.63   0.000     6.108217    6.294306
                    katg_s315n |   5.267383   .2200864    23.93   0.000     4.836021    5.698744
                    katg_k327k |   2.734029   1.036075     2.64   0.008     .7033599    4.764699
                    katg_l333p |   3.155279   1.077564     2.93   0.003     1.043293    5.267265
                katg_372_indel |   5.609235   .7026924     7.98   0.000     4.231983    6.986487
        katg_i393s__katg_l159f |   5.695985   1.464869     3.89   0.000     2.824895    8.567075
                     katg_w477 |   10.07474   1.644017     6.13   0.000     6.852525    13.29695
                    katg_g560s |   4.130164   1.156206     3.57   0.000     1.864042    6.396287
                    katg_l611l |   1.520345   .6170637     2.46   0.014     .3109224    2.729767
                     katg_741r |   5.604191   .9209777     6.09   0.000     3.799108    7.409274
               katg_2006_indel |   8.131562    2.42622     3.35   0.001     3.376258    12.88687
                      ndh_v18a |   1.019648   .1486883     6.86   0.000      .728224    1.311071
                 rv1258c_g195d |   5.732193   1.109311     5.17   0.000     3.557983    7.906402
                 rv1258c_a367t |  -1.731421    .680961    -2.54   0.011     -3.06608   -.3967622
                 rv1258c_p369t |  -3.969085   1.167723    -3.40   0.001     -6.25778    -1.68039
                  rv2752c_m31i |   .7523646    .175007     4.30   0.000     .4093571    1.095372
                   rv2752c_r39 |   4.514943   1.278217     3.53   0.000     2.009684    7.020202
                 rv2752c_v218l |   3.115353    .833188     3.74   0.000     1.482335    4.748371
                 rv2752c_h493p |    3.85608   1.215073     3.17   0.002     1.474581    6.237578
          ahpc_c72t__inha_s94a |   -4.94193   1.565312    -3.16   0.002    -8.009886   -1.873975
         ahpc_c72t__katg_s140n |          0  (omitted)
         ahpc_c72t__katg_s315n |          0  (omitted)
         ahpc_c52t__fabg1_c15t |  -2.159197   .7953755    -2.71   0.007    -3.718105   -.6002899
         ahpc_c52t__katg_s315t |  -1.415987    .803469    -1.76   0.078    -2.990757    .1587838
         ahpc_g51a__katg_s315t |  -2.584509   .9093201    -2.84   0.004    -4.366744   -.8022744
         ahpc_g48a__katg_s315t |  -3.198656   .5559641    -5.75   0.000    -4.288325   -2.108986
        fabg1_g17t__katg_s315t |   .2764121   .4468548     0.62   0.536    -.5994071    1.152231
         fabg1_c15t__inha_i21t |  -.0950039   1.478501    -0.06   0.949    -2.992812    2.802804
         fabg1_c15t__inha_i21v |  -.2770684   .8731644    -0.32   0.751    -1.988439    1.434302
         fabg1_c15t__inha_s94a |  -1.030215   .7375159    -1.40   0.162     -2.47572    .4152892
        fabg1_c15t__inha_i194t |   -1.98356   1.071203    -1.85   0.064    -4.083079    .1159583
        fabg1_c15t__katg_s315t |  -.8206544   .1603521    -5.12   0.000    -1.134939     -.50637
          fabg1_c15t__ndh_v18a |  -1.290432   .5424516    -2.38   0.017    -2.353617   -.2272461
      fabg1_c15t__rv2752c_m31i |  -2.500249   1.336262    -1.87   0.061    -5.119275    .1187769
         fabg1_t8a__katg_s315t |   -1.27442   .9127993    -1.40   0.163    -3.063474    .5146336
         fabg1_t8c__katg_s315t |  -.6453109   .6404496    -1.01   0.314    -1.900569    .6099473
       fabg1_l203l__inha_i194t |   .2078181   1.246149     0.17   0.868    -2.234589    2.650225
       fabg1_l203l__katg_s315t |  -.0418597   .3525093    -0.12   0.905    -.7327652    .6490458
          inha_g3g__katg_s315t |   .6414485   .3353154     1.91   0.056    -.0157577    1.298655
           inha_i21t__ndh_v18a |   7.659441   2.791532     2.74   0.006     2.188139    13.13074
       inha_i21t__rv2752c_m31i |  -1.656486   2.123126    -0.78   0.435    -5.817737    2.504766
         inha_s94a__katg_s140n |          0  (omitted)
         inha_s94a__katg_s315t |  -1.529906   .7612155    -2.01   0.044     -3.02186   -.0379507
         inha_s94a__katg_s315n |          0  (omitted)
           inha_s94a__ndh_v18a |   .0586175   .8156469     0.07   0.943    -1.540021    1.657256
        katg_s140n__katg_s315n |          0  (omitted)
          katg_s315t__ndh_v18a |   .1179614   .2653814     0.44   0.657    -.4021766    .6380994
      katg_s315t__rv2752c_m31i |   .7357975   .5531915     1.33   0.183    -.3484379    1.820033
        ndh_v18a__rv2752c_m31i |          0  (omitted)
                               |
                       lineage |
                            1  |   .0597233   .0935841     0.64   0.523    -.1236982    .2431448
                            2  |   .2478091   .0733592     3.38   0.001     .1040276    .3915905
                            3  |   .6253703   .0841435     7.43   0.000      .460452    .7902885
                            6  |  -1.636873   .8569346    -1.91   0.056    -3.316434    .0426881
                               |
                        siteid |
                            3  |  -.0964906   .0899663    -1.07   0.283    -.2728213    .0798401
                            4  |  -.4210679   .0972402    -4.33   0.000    -.6116553   -.2304806
                            5  |   .2333029   .0971704     2.40   0.016     .0428524    .4237534
                            6  |   .3278989   .0934494     3.51   0.000     .1447415    .5110563
                            8  |  -.6300613   .0909023    -6.93   0.000    -.8082266   -.4518961
                           10  |   .4493893   .1036446     4.34   0.000     .2462497     .652529
                           11  |  -.0066333   .5815217    -0.01   0.991    -1.146395    1.133128
                           14  |   .6376707   .1444579     4.41   0.000     .3545385     .920803
                           20  |   .2122578   .1200725     1.77   0.077    -.0230799    .4475956
                               |
                         _cons |  -5.404831   .0803228   -67.29   0.000    -5.562261   -5.247401
      -------------------------+----------------------------------------------------------------
      cluster100               |
                     var(_cons)|   .5959057   .0503169                      .5050148    .7031549
      -------------------------+----------------------------------------------------------------
                 var(e.log2mic)|   1.381625    .030932                       1.32231      1.4436
      ------------------------------------------------------------------------------------------
      LR test vs. interval model: chibar2(01) = 338.16      Prob >= chibar2 = 0.0000
