var,coef,stderr,tstat,pval,ci_lower,ci_upper
"model:rv3249c_a165v",-.3770984,.1657384,-2.275263,.0228902,-.7019398,-.0522571
"model:rrl_a1075g",-.6332652,.3630919,-1.744091,.0811433,-1.344912,.0783819
"model:rrl_c1627g",-1.072496,.6950689,-1.543007,.122829,-2.434806,.2898138
"model:rplc_d18n",-1.495423,.601342,-2.486809,.0128895,-2.674031,-.316814
"model:rrl_t3017c",-.7273589,.6939262,-1.048179,.2945561,-2.087429,.6327114
"model:rv3249c_t136i",-.6594493,.8575598,-.7689835,.4419031,-2.340236,1.021337
"model:rplc_r214q",.1191715,.8601857,.1385416,.8898124,-1.566762,1.805105
"model:rrl_a2123g",.3026411,.8492319,.3563704,.7215632,-1.361823,1.967105
"model:rv3249c_v83m",1.302641,.6934375,1.878527,.0603091,-.0564716,2.661754
"model:rv3249c_s89",.493342,.1670611,2.953063,.0031464,.1659082,.8207757
"model:rplc_c154r",3.149566,.2750873,11.44933,0,2.610404,3.688727
"model:rv3249c_625_indel",-.7273589,.8525055,-.8532014,.3935476,-2.398239,.9435213
"model:rrl_c1698t",-.3715625,.6236221,-.5958135,.5512998,-1.593839,.8507144
"model:rrl_t450c",.0062477,.5414395,.0115391,.9907933,-1.054954,1.06745
"model:rplc_t93a",-.3822215,.6950689,-.5499045,.5823849,-1.744532,.9800885
"model:rplc_g120s",.0932003,.5377425,.1733177,.8624017,-.9607556,1.147156
"model:rrl_g43c",.1320024,.4906665,.2690268,.7879091,-.8296863,1.093691
"model:rrl_g2270t",.952073,.7312787,1.301929,.1929406,-.4812069,2.385353
"model:rrl_c1822t",-1.110119,.5610992,-1.978472,.0478755,-2.209853,-.0103847
"model:rrl_g2814t",3.006123,.819841,3.666714,.0002457,1.399264,4.612982
"model:rrl_a2295c",.6878416,.9691029,.7097715,.4778459,-1.211565,2.587249
"model:rrl_g49c",.046552,.6010308,.0774536,.9382627,-1.131447,1.224551
"model:rplc_a31t",.2933909,.3208351,.9144599,.3604752,-.3354345,.9222162
"model:rplc_g152g",-.2103875,.8506538,-.2473244,.8046572,-1.877638,1.456863
"model:rrl_c2030t",.3026411,1.200922,.2520074,.8010353,-2.051122,2.656404
"model:rrl_1820_indel",.3026411,.8492319,.3563704,.7215632,-1.361823,1.967105
"model:rrl_a2779g",4.802641,1.406052,3.415693,.0006362,2.04683,7.558452
"model:rrl_a1301g",.6586379,.8502707,.7746215,.4385633,-1.007862,2.325138
"model:rplc_h183y",.8026411,.8490569,.9453325,.3444891,-.8614799,2.466762
"model:rrl_a179g",.3026411,.8492319,.3563704,.7215632,-1.361823,1.967105
"model:rrl_a1861g",.3026411,.6005713,.503922,.6143162,-.8744571,1.479739
"model:rv3249c_g206s",.046552,.6010308,.0774536,.9382627,-1.131447,1.224551
"model:rv3249c_a17a",.4808434,.4303394,1.117359,.263841,-.3626063,1.324293
"model:rrl_t236c",-.038993,.6941675,-.0561723,.9552045,-1.399536,1.32155
"model:rrl_g287c",-1.415725,.6941675,-2.039457,.0414044,-2.776268,-.0551814
"model:rrl_a1433c",-.5989702,.5420298,-1.10505,.2691378,-1.661329,.4633887
"model:rrl_c1743t",1.860495,.8657374,2.149029,.0316321,.1636807,3.557309
"model:rrl_c1351a",.3026411,.6934375,.436436,.6625204,-1.056471,1.661754
"model:rrl_a1719c",-.7273589,.8525055,-.8532014,.3935476,-2.398239,.9435213
"model:rrl_1262_indel",-.2103875,.8506538,-.2473244,.8046572,-1.877638,1.456863
"model:rrl_a71c",-.7273589,1.205551,-.6033412,.5462817,-3.090196,1.635478
"model:rrl_g914a",-.7273589,1.205551,-.6033412,.5462817,-3.090196,1.635478
"model:rv3249c_p10l",-.2103875,.8506538,-.2473244,.8046572,-1.877638,1.456863
"model:rrl_c1960t",-.2103875,.8506538,-.2473244,.8046572,-1.877638,1.456863
"model:rplc_r38c",-.2103875,.8506538,-.2473244,.8046572,-1.877638,1.456863
"model:rv3249c_y74h",-.7273589,.8525055,-.8532014,.3935476,-2.398239,.9435213
"model:rv3249c_463_indel",.0190266,.5381385,.0353564,.9717956,-1.035705,1.073759
"model:rrl_c1093t",-1.24433,.8506538,-1.462793,.1435241,-2.911581,.4229205
"model:rrl_t214g",-.7273589,.8485023,-.8572268,.3913196,-2.390393,.9356751
"model:rrl_a2943t",-1.757359,1.200922,-1.463342,.1433738,-4.111122,.5964041
"model:rrl_t2350g",1.302641,1.200922,1.084701,.278054,-1.051122,3.656404
"model:rv3249c_f153f",-.038993,.6941675,-.0561723,.9552045,-1.399536,1.32155
"model:rrl_g447a",-.7273589,1.205551,-.6033412,.5462817,-3.090196,1.635478
"model:rplc_a72t",2.395124,.8743588,2.739291,.0061572,.6814119,4.108836
"model:rv3249c_a186s",-.3941624,.8520918,-.4625821,.6436639,-2.064232,1.275907
"model:rplc_v182v",-.3434092,.3591429,-.9561908,.3389759,-1.047316,.3604981
"model:rrl_a2120g",.3026411,.8492319,.3563704,.7215632,-1.361823,1.967105
"model:rrl_a3138g",2.395124,.8743588,2.739291,.0061572,.6814119,4.108836
"model:rplc_v97i",.0615073,.3334859,.1844374,.8536703,-.5921131,.7151276
"model:rrl_t271c",.8026411,.8490569,.9453325,.3444891,-.8614799,2.466762
"model:rrl_a2479g",.0146348,1.204255,.0121525,.9903039,-2.345662,2.374932
"model:rplc_r209r",-.2103875,.8506538,-.2473244,.8046572,-1.877638,1.456863
"model:rrl_g1078t",.6058376,.8520918,.7110003,.477084,-1.064232,2.275907
"model:rrl_a1924g",.8026411,.8490569,.9453325,.3444891,-.8614799,2.466762
"model:rrl_c2938t__rrl_c424t",-4.18945,1.990586,-2.104632,.0353234,-8.090926,-.2879737
"model:rrl_c715t__rv3249c_l36l",-.6594493,.8575598,-.7689835,.4419031,-2.340236,1.021337
"model:rrl_t3007g__rrl_a1882g",.0358138,.6014538,.0595455,.9525176,-1.143014,1.214642
"model:_cons",-1.802641,.0133066,-135.4697,0,-1.828722,-1.776561
"lnsigma:_cons",.152102,.0078266,19.43398,0,.1367622,.1674419
