var,coef,stderr,tstat,pval,ci_lower,ci_upper
"model:mmpl5_f888f",-.6873211,.8022429,-.8567494,.3915834,-2.259688,.8850461
"model:rv1979c_a16c",-1.995021,1.371705,-1.454409,.1458329,-4.683514,.6934723
"model:pepq_v45l",.9204534,.3967004,2.320274,.0203261,.1429349,1.697972
"model:rv1979c_d347g",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:mmpl5_v81v",.0049793,1.722211,.0028912,.9976931,-3.370492,3.38045
"model:rv1979c_v273a",-1.995021,.9700682,-2.056578,.0397268,-3.89632,-.0937223
"model:mmpl5_q625q",-2.342408,1.591084,-1.472209,.1409646,-5.460876,.77606
"model:rv1979c_v2v",-1.495021,1.247956,-1.197976,.2309264,-3.940969,.9509273
"model:rv0678_n98d",.0426275,.7227516,.0589795,.9529684,-1.37394,1.459195
"model:mmpl5_e512q",-.4833507,.7044626,-.6861268,.4926331,-1.864072,.8973708
"model:mmpl5_e476a",-1.995021,1.371705,-1.454409,.1458329,-4.683514,.6934723
"model:mmpl5_a147t",.2760805,.4477099,.6166503,.5374654,-.6014148,1.153576
"model:pepq_v328f",.0124597,1.050545,.0118602,.9905371,-2.046571,2.071491
"model:mmpl5_a432a",-.6669719,2.174378,-.3067415,.7590401,-4.928674,3.59473
"model:mmpl5_g876d",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:mmpl5_v387v",-.7781866,.4717551,-1.649556,.0990337,-1.70281,.1464365
"model:mmps5_i116l",-.836343,1.137623,-.7351672,.4622377,-3.066043,1.393357
"model:pepq_g197r",1.300496,.3040452,4.277311,.0000189,.7045783,1.896413
"model:rv1979c_l417l",-.383982,1.563347,-.2456154,.80598,-3.448085,2.680121
"model:rv3249c_l131l",-1.995021,1.371705,-1.454409,.1458329,-4.683514,.6934723
"model:pepq_p69l",-.4387097,.4953119,-.8857241,.3757662,-1.409503,.5320839
"model:mmpl5_l523l",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:rv1979c_v2a",-1.274202,.9593432,-1.328203,.1841111,-3.154481,.6060757
"model:mmps5_c9t",-1.995021,1.371705,-1.454409,.1458329,-4.683514,.6934723
"model:rv0678_p48l",4.203183,1.252159,3.356747,.0007887,1.748995,6.65737
"model:mmpl5_h540r",-1.090923,1.291026,-.8450042,.3981085,-3.621288,1.439442
"model:mmps5_a133t",-1.983494,1.449246,-1.368639,.1711123,-4.823965,.8569763
"model:mmps5_g130r",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:mmpl5_g477g",-1.995021,1.939759,-1.028489,.3037197,-5.796878,1.806836
"model:rv1979c_i104t",-.0063432,.3882485,-.016338,.9869648,-.7672963,.7546099
"model:rv0678_m139i",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:rv1979c_a105t",-1.417921,1.333934,-1.062962,.2877991,-4.032384,1.196541
"model:mmpl5_g477r",-.2757927,1.357298,-.2031924,.8389846,-2.936048,2.384462
"model:rv3249c_r204r",-.6623931,.3069272,-2.158144,.0309166,-1.263959,-.0608269
"model:mmpl5_y300",-.9356658,.3537691,-2.644849,.0081727,-1.629041,-.242291
"model:mmpl5_d128n",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:rv0678_m23v",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:rv1979c_e403g",-1.27253,.7723686,-1.647569,.0994412,-2.786345,.2412844
"model:rv1979c_t270a",-.4088089,.3852608,-1.061122,.2886343,-1.163906,.3462885
"model:rv3249c_a165v",-.0508048,.2643146,-.1922134,.8475751,-.5688518,.4672422
"model:rv1979c_r7s",-.0215043,.5842826,-.0368046,.9706408,-1.166677,1.123669
"model:pepq_a185a",-.5815178,.9465085,-.614382,.538963,-2.43664,1.273605
"model:mmps5_t4i",-1.771853,1.442405,-1.228402,.2192961,-4.598914,1.055208
"model:mmps5_v67g",.3828155,1.045816,.3660448,.7143316,-1.666946,2.432577
"model:pepq_a242t",-.4146961,.8821884,-.4700766,.6383003,-2.143754,1.314361
"model:mmpl5_s125s",.0557841,1.245857,.0447757,.9642861,-2.38605,2.497618
"model:mmpl5_a572v",.6963571,1.162241,.5991501,.5490728,-1.581594,2.974308
"model:mmpl5_t10t",-1.09301,1.155088,-.9462566,.3440177,-3.356942,1.170922
"model:mmpl5_w833",-1.051974,1.425187,-.7381302,.4604354,-3.845289,1.741342
"model:pepq_a268a",.2614924,.7320484,.3572064,.7209373,-1.173296,1.696281
"model:mmpl5_v214l",-1.040211,1.103071,-.9430139,.3456738,-3.20219,1.121768
"model:mmpl5_d455g",1.473458,.8823163,1.669988,.0949217,-.2558505,3.202766
"model:pepq_a187e",.1030379,1.260937,.0817154,.934873,-2.368352,2.574428
"model:rv1979c_l428l",-1.341146,1.530864,-.8760712,.3809913,-4.341585,1.659293
"model:rv1979c_1303_indel",-1.995021,1.939759,-1.028489,.3037197,-5.796878,1.806836
"model:rv1979c_t83a",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:pepq_a124v",.1030379,1.260937,.0817154,.934873,-2.368352,2.574428
"model:rv1979c_247_indel",4.663038,1.73164,2.692845,.0070845,1.269085,8.056991
"model:rv1979c_a331v",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:mmpl5_a44g",-.8326278,1.558565,-.5342272,.5931844,-3.887359,2.222104
"model:rv3249c_s89",.4753301,.262178,1.813005,.069831,-.0385293,.9891895
"model:mmpl5_p445l",3.064979,1.722211,1.779677,.0751288,-.3104919,6.440451
"model:pepq_r170w",-1.444216,2.17718,-.6633425,.5071112,-5.711411,2.822978
"model:rv1979c_y51n",.6183693,.1532176,4.03589,.0000544,.3180684,.9186703
"model:rv0678_c46c",.0049793,1.217887,.0040885,.9967379,-2.382036,2.391994
"model:rv1979c_1089_indel",.244675,.7133087,.3430142,.7315878,-1.153384,1.642734
"model:mmpl5_v344l",-1.159764,.5831012,-1.988958,.0467058,-2.302621,-.0169065
"model:mmpl5_1405_indel",-1.995021,1.120066,-1.781164,.0748856,-4.190309,.2002673
"model:rv0678_418_indel",1.097418,.899029,1.22067,.222211,-.6646468,2.859482
"model:rv1979c_r409q",2.044457,.1436988,14.22737,0,1.762812,2.326102
"model:mmpl5_v337m",.1149385,.880623,.1305195,.8961554,-1.611051,1.840928
"model:rv0678_a36a",.3383169,.9944635,.3402004,.7337056,-1.610796,2.28743
"model:mmpl5_l192l",1.004979,1.722211,.5835402,.5595297,-2.370492,4.38045
"model:mmpl5_v45v",1.004979,1.722211,.5835402,.5595297,-2.370492,4.38045
"model:rv0678_132_indel",-.0094777,1.731011,-.0054752,.9956315,-3.402198,3.383242
"model:rv1979c_e38d",-.1543384,.2798241,-.551555,.5812532,-.7027835,.3941067
"model:rv0678_141_indel",1.484809,.4000964,3.711128,.0002063,.7006344,2.268984
"model:rv0678_138_indel",1.070324,.5837581,1.833506,.0667273,-.0738209,2.214469
"model:rv1979c_l439l",.1712287,1.354331,.1264305,.8993912,-2.483212,2.82567
"model:mmpl5_f696l",-.6384805,.246402,-2.591214,.0095638,-1.12142,-.1555414
"model:rv1979c_l336l",3.527902,1.279804,2.756595,.0058407,1.019532,6.036273
"model:mmpl5_l834l",1.518873,.8113811,1.87196,.0612121,-.0714046,3.109151
"model:rv0678_g162e",2.953992,1.291963,2.286436,.0222288,.42179,5.486194
"model:pepq_g80g",.0569627,1.36053,.041868,.9666039,-2.609628,2.723553
"model:mmpl5_m892v",-.3260681,1.278214,-.2550967,.7986484,-2.831321,2.179185
"model:mmpl5_f303f",-1.686512,1.199729,-1.405744,.1598002,-4.037939,.6649142
"model:mmps5_g109s",1.5,2.763374,.5428147,.5872574,-3.916114,6.916114
"model:mmpl5_n772s",-.5815178,1.338387,-.4344915,.6639315,-3.204708,2.041673
"model:mmpl5_q707k",-1.706662,1.089932,-1.565843,.1173854,-3.84289,.4295649
"model:rv1979c_d249e",.3184485,.9323731,.3415463,.7326924,-1.508969,2.145866
"model:rv1979c_435_indel",2.368408,.6008065,3.942047,.0000808,1.190848,3.545967
"model:mmpl5_y285y",.3828155,1.045816,.3660448,.7143316,-1.666946,2.432577
"model:mmpl5_g138g",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:rv1979c_e38k",-.3694488,.8459342,-.4367346,.6623038,-2.027449,1.288552
"model:mmpl5_m666i",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:mmpl5_a356a",1.004979,1.217887,.8251825,.409268,-1.382036,3.391994
"model:mmpl5_l221l",-.9798353,1.007041,-.972985,.3305607,-2.953598,.9939278
"model:pepq_r7q",2.826179,1.289083,2.192395,.028351,.2996224,5.352735
"model:rv0678_n4t",2.472094,.8852665,2.792485,.0052305,.7370031,4.207184
"model:rv1979c_613_indel",.9632947,1.842189,.5229076,.6010385,-2.64733,4.573919
"model:rv1979c_631_indel",-1.976668,1.778288,-1.111557,.2663286,-5.462048,1.508712
"model:mmpl5_p693p",-1.686512,1.199729,-1.405744,.1598002,-4.037939,.6649142
"model:mmpl5_d767a",-.3356072,.6225437,-.5390902,.5898246,-1.55577,.8845561
"model:mmps5_a8v",.6553709,1.347807,.48625,.62679,-1.986282,3.297023
"model:rv0678_e55d",.6798171,.5568368,1.220855,.2221409,-.411563,1.771197
"model:rv0678_g65g",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:mmpl5_l886l",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:rv0678_324_indel",5.064979,1.722211,2.940975,.0032718,1.689508,8.440451
"model:mmpl5_f82l",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:mmpl5_e552g",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:mmpl5_h825h",.702985,1.777983,.3953835,.6925599,-2.781797,4.187767
"model:rv1979c_t187t",.3184485,.9323731,.3415463,.7326924,-1.508969,2.145866
"model:mmpl5_395_indel",-1.820183,.6385309,-2.850579,.004364,-3.071681,-.5686853
"model:rv1979c_a10v",-.8565404,1.547777,-.5534004,.5799893,-3.890128,2.177047
"model:mmps5_a36g",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:pepq_g18g",1.004979,1.722211,.5835402,.5595297,-2.370492,4.38045
"model:mmpl5_1050_indel",-1.495021,1.080818,-1.383231,.166594,-3.613385,.6233431
"model:rv1979c_t480t",1.519054,1.21895,1.246199,.2126914,-.8700442,3.908152
"model:rv1979c_s175l",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:rv1979c_p478q",-1.495021,1.247956,-1.197976,.2309264,-3.940969,.9509273
"model:mmpl5_a288p",.6169956,1.311105,.470592,.6379321,-1.952723,3.186714
"model:mmpl5_p632p",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:mmps5_t24m",-.1914912,1.942734,-.0985679,.9214814,-3.99918,3.616198
"model:rv1979c_689_indel",-.5815178,.9465085,-.614382,.538963,-2.43664,1.273605
"model:mmpl5_v346a",2.370586,1.833938,1.292621,.1961423,-1.223866,5.965039
"model:mmpl5_l95r",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:mmpl5_t6t",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:mmpl5_i841v",-1.706662,2.165869,-.7879805,.4307081,-5.951687,2.538363
"model:mmps5_t4p",-1.771853,1.442405,-1.228402,.2192961,-4.598914,1.055208
"model:rv3249c_g206s",-.4146961,.8821884,-.4700766,.6383003,-2.143754,1.314361
"model:rv3249c_a17a",1.691742,.7032614,2.405567,.0161474,.3133754,3.070109
"model:mmpl5_l219f",1.013763,.9950114,1.018846,.3082763,-.9364236,2.963949
"model:mmpl5_v169v",.1834461,.5253881,.3491631,.7269669,-.8462956,1.213188
"model:rv1979c_g69c",.1149385,.880623,.1305195,.8961554,-1.611051,1.840928
"model:mmpl5_h590p",-1.995021,1.120066,-1.781164,.0748856,-4.190309,.2002673
"model:rv0678_p130p",-1.995021,1.371705,-1.454409,.1458329,-4.683514,.6934723
"model:mmpl5_p355p",.805947,.1705408,4.72583,2.29e-06,.4716931,1.140201
"model:rv1979c_s358l",-.5815178,1.338387,-.4344915,.6639315,-3.204708,2.041673
"model:rv0678_i108v",3.672337,1.31435,2.794034,.0052055,1.096259,6.248415
"model:mmpl5_v846i",-1.995021,1.939759,-1.028489,.3037197,-5.796878,1.806836
"model:rv1979c_s358",-.5815178,1.338387,-.4344915,.6639315,-3.204708,2.041673
"model:mmpl5_g704c",.3383169,.9944635,.3402004,.7337056,-1.610796,2.28743
"model:rv1979c_v423a",.6716417,.9944635,.6753809,.4994338,-1.277471,2.620754
"model:mmps5_r29l",-1.995021,1.371705,-1.454409,.1458329,-4.683514,.6934723
"model:mmpl5_i920i",.5428317,1.24635,.4355372,.6631725,-1.899969,2.985632
"model:rv0678_q115",1.633227,1.224011,1.334323,.182098,-.7657918,4.032245
"model:rv3249c_p10l",.0049793,1.722211,.0028912,.9976931,-3.370492,3.38045
"model:mmpl5_c597c",-1.771853,1.442405,-1.228402,.2192961,-4.598914,1.055208
"model:rv3249c_y74h",-1.771853,1.442405,-1.228402,.2192961,-4.598914,1.055208
"model:rv3249c_463_indel",1.383427,.7286819,1.898534,.0576258,-.044763,2.811618
"model:mmpl5_a896t",-.3260681,1.278214,-.2550967,.7986484,-2.831321,2.179185
"model:pepq_m180v",1.004979,1.722211,.5835402,.5595297,-2.370492,4.38045
"model:mmpl5_g396c",-.1087636,1.331034,-.0817137,.9348744,-2.717542,2.500015
"model:rv1979c_a392a",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:pepq_i193t",1.347496,.9950542,1.354194,.1756746,-.6027745,3.297767
"model:mmpl5_s259s",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:mmpl5_r946r",1.519054,1.21895,1.246199,.2126914,-.8700442,3.908152
"model:rv0678_m146t",.2084013,.5066807,.411307,.6808474,-.7846746,1.201477
"model:mmpl5_v123i",.6169956,1.311105,.470592,.6379321,-1.952723,3.186714
"model:mmpl5_p927p",1.004979,1.722211,.5835402,.5595297,-2.370492,4.38045
"model:rv1979c_y434c",-1.995021,1.939759,-1.028489,.3037197,-5.796878,1.806836
"model:mmps5_c31g",2.02671,2.238409,.9054244,.3652406,-2.360491,6.41391
"model:rv0678_s2r",.3828155,1.045816,.3660448,.7143316,-1.666946,2.432577
"model:mmpl5_l709i",4.064979,1.722211,2.360326,.0182589,.6895079,7.44045
"model:rv3249c_f153f",-.5815178,1.338387,-.4344915,.6639315,-3.204708,2.041673
"model:rv1979c_l14r",8.227372,2.182769,3.769236,.0001637,3.949223,12.50552
"model:mmpl5_2208_indel",-1.995021,1.371705,-1.454409,.1458329,-4.683514,.6934723
"model:mmpl5_q333e",1.004979,1.722211,.5835402,.5595297,-2.370492,4.38045
"model:rv1979c_a298s",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:mmpl5_i386i",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:mmpl5_a230v",4.064979,1.722211,2.360326,.0182589,.6895079,7.44045
"model:mmpl5_q140h",2.034979,1.220079,1.667908,.095334,-.3563317,4.426291
"model:mmpl5_l329r",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:pepq_v104l",.6169956,1.311105,.470592,.6379321,-1.952723,3.186714
"model:mmpl5_i282l",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:mmpl5_a679d",1.004979,1.722211,.5835402,.5595297,-2.370492,4.38045
"model:rv1979c_g214s",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:mmpl5_347_indel",1.004979,1.722211,.5835402,.5595297,-2.370492,4.38045
"model:mmpl5_g609r",-.8792813,1.283341,-.6851503,.4932491,-3.394583,1.63602
"model:mmpl5_v247a",.0134431,.3958879,.0339568,.9729116,-.7624829,.789369
"model:mmpl5_w598r",-.4007367,.3756504,-1.066781,.2860708,-1.136998,.3355246
"model:mmpl5_i59t",.6518668,.6585866,.9897967,.3222735,-.6389392,1.942673
"model:rv1979c_a406t",1.323338,1.22574,1.079624,.2803097,-1.079068,3.725744
"model:mmpl5_y586",-1.995021,.7334453,-2.720068,.0065268,-3.432547,-.5574946
"model:pepq_h292h",.8101143,.7706831,1.051164,.2931833,-.7003967,2.320625
"model:mmpl5_i948a",1.073314,1.005662,1.067271,.2858496,-.8977479,3.044376
"model:rv3249c_a186s",.0049793,1.217887,.0040885,.9967379,-2.382036,2.391994
"model:pepq_a370v",1.519054,1.21895,1.246199,.2126914,-.8700442,3.908152
"model:pepq_d51d",1.011322,1.2779,.791394,.4287141,-1.493316,3.515961
"model:rv1979c_l174f",-.1560305,.9660946,-.1615065,.8716945,-2.049541,1.73748
"model:pepq_a124a",4.064979,1.722211,2.360326,.0182589,.6895079,7.44045
"model:mmpl5_w938r",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:rv1979c_t356k",.6648052,1.407017,.4724927,.6365752,-2.092897,3.422508
"model:mmps5_d82e",.5049793,1.217861,.4146445,.6784022,-1.881984,2.891943
"model:mmpl5_d424n",-.6398091,1.001048,-.6391395,.5227321,-2.601826,1.322208
"model:rv0678_a36v",.6803482,1.409237,.4827777,.6292536,-2.081705,3.442402
"model:mmpl5_1000_indel",-1.995021,1.371705,-1.454409,.1458329,-4.683514,.6934723
"model:rv0678_211_indel",-3.539478,2.16585,-1.634221,.1022124,-7.784466,.7055101
"model:mmpl5_m903i",-1.771853,1.442405,-1.228402,.2192961,-4.598914,1.055208
"model:rv0678_464_indel",4.020522,1.727922,2.326797,.0199761,.6338579,7.407187
"model:rv0678_140_indel",1.490075,1.228794,1.212632,.2252705,-.9183168,3.898467
"model:mmpl5_i215v",.0168904,1.325452,.0127431,.9898328,-2.580947,2.614728
"model:mmps5_n102n",-1.706662,2.165869,-.7879805,.4307081,-5.951687,2.538363
"model:mmpl5_m645i",-1.417284,1.144611,-1.238223,.2156334,-3.660681,.8261129
"model:pepq_g291g",2.034979,1.725311,1.179486,.2382048,-1.346568,5.416526
"model:rv0678_n70d",2.020522,1.727922,1.169337,.242268,-1.366142,5.407187
"model:mmpl5_l963l",.1576908,.9026824,.1746913,.8613222,-1.611534,1.926916
"model:pepq_v298i",1.519054,1.21895,1.246199,.2126914,-.8700442,3.908152
"model:rv0678_l83p",2.612994,1.309825,1.994918,.0460518,.0457842,5.180205
"model:mmps5_n68n",2.034979,1.725311,1.179486,.2382048,-1.346568,5.416526
"model:rv1979c_a158t__rv0678_v149v",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:pepq_t341a__mmps5_g109d",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:pepq_l44l__rv3249c_t136i",.1023796,1.427739,.0717075,.9428347,-2.695937,2.900697
"model:mmpl5_a61a__rv1979c_1419_indel",.3039538,.2381856,1.276122,.2019125,-.1628814,.7707891
"model:rv1979c_1161_indel__rv1979c_s425",2.666663,2.179597,1.223466,.2211538,-1.605269,6.938595
"model:o.rv1979c_1200_indel__rv1979c_s425",0,0,,,0,0
"model:o.rv1979c_1227_indel__rv1979c_s425",0,0,,,0,0
"model:o.rv1979c_1232_indel__rv1979c_s425",0,0,,,0,0
"model:o.rv1979c_1272_indel__rv1979c_s425",0,0,,,0,0
"model:mmpl5_g246g__rv3249c_l36l",-.8326278,1.558565,-.5342272,.5931844,-3.887359,2.222104
"model:mmpl5_a273g__rv3249c_v83m",2.379141,.9956523,2.38953,.01687,.4276981,4.330584
"model:rv0678_g121g__rv0678_q76e",-1.495021,2.161297,-.6917241,.4891106,-5.731085,2.741043
"model:mmps5_s98p__rv1979c_h98y",-1.495021,1.528347,-.9781944,.3279782,-4.490527,1.500485
"model:rv1979c_608_indel__rv1979c_t203t",.9632947,1.842189,.5229076,.6010385,-2.64733,4.573919
"model:mmpl5_m638l__rv1979c_s198s",5.394669,1.283237,4.203954,.0000262,2.879571,7.909767
"model:rv0678_234_indel__rv3249c_625_in",.5049793,1.217861,.4146445,.6784022,-1.881984,2.891943
"model:mmpl5_l836f__mmpl5_y690y",.0049793,1.722211,.0028912,.9976931,-3.370492,3.38045
"model:pepq_l265l__mmpl5_w936r",-1.995021,1.939759,-1.028489,.3037197,-5.796878,1.806836
"model:mmpl5_p953s__rv1979c_v384i",-.5,2.10908,-.2370702,.8126023,-4.633721,3.633721
"model:_cons",-4.564979,.0221008,-206.5525,0,-4.608296,-4.521662
"lnsigma:_cons",.5290208,.0084977,62.25466,0,.5123656,.5456759
