var,coef,stderr,tstat,pval,ci_lower,ci_upper
"model:etha_1113_indel",2.873663,.7299726,3.936673,.0000826,1.442943,4.304383
"model:etha_s390f",1.710288,.2309118,7.406672,1.29e-13,1.257709,2.162867
"model:etha_p192s",1.099072,.3527565,3.115668,.0018353,.4076822,1.790462
"model:fabg1_s142s",.5106078,.284987,1.791688,.073183,-.0479566,1.069172
"model:etha_1306_indel",1.404966,.2752385,5.104542,3.32e-07,.8655089,1.944424
"model:etha_673_indel",1.276327,.5724244,2.229686,.0257683,.1543956,2.398258
"model:etha_a33a",-.2111333,.7614325,-.2772843,.7815618,-1.703514,1.281247
"model:etha_m1t",1.817035,.2432733,7.469108,8.08e-14,1.340228,2.293842
"model:etha_n287k",-.7111332,.7611169,-.9343285,.3501345,-2.202895,.7806286
"model:fabg1_a71t",-.2111333,.7614325,-.2772843,.7815618,-1.703514,1.281247
"model:etha_s399",1.989265,.2927073,6.79609,1.07e-11,1.415569,2.562961
"model:etha_v17a",1.221993,.461786,2.646231,.0081394,.3169087,2.127077
"model:etha_q246",-.5438354,.6208709,-.8759234,.3810717,-1.76072,.6730493
"model:etha_568_indel",3.579205,.907232,3.945193,.0000797,1.801063,5.357347
"model:etha_196_indel",2.696059,.4848868,5.560182,2.69e-08,1.745698,3.64642
"model:etha_y50c",1.95237,.416411,4.688564,2.75e-06,1.136219,2.76852
"model:etha_l374h",1.288867,.7611169,1.693389,.0903815,-.202895,2.780628
"model:etha_p447s",.3609122,.7919349,.4557347,.6485808,-1.191252,1.913076
"model:rv3083_m451v",.1886635,.3404893,.5540952,.5795137,-.4786833,.8560103
"model:etha_l136r",3.869292,.9925516,3.898328,.0000969,1.923926,5.814658
"model:etha_q359",1.902048,.6472517,2.938653,.0032964,.6334579,3.170638
"model:etha_f434f",-.7111332,.7611169,-.9343285,.3501345,-2.202895,.7806286
"model:etha_l374f",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:etha_712_indel",-.2111333,1.076746,-.1960846,.8445439,-2.321516,1.89925
"model:etha_a341v",2.113415,.3181533,6.642756,3.08e-11,1.489846,2.736984
"model:etha_f414l",-.2111333,.6217546,-.3395765,.7341754,-1.42975,1.007483
"model:ethr_v199v",.5579923,.2988224,1.867304,.0618591,-.0276888,1.143673
"model:etha_h281r",.8011295,.4877473,1.642509,.1004845,-.1548376,1.757097
"model:ethr_a155v",-.1428756,.6253506,-.2284729,.8192787,-1.36854,1.082789
"model:etha_l134p",.597693,.6256246,.955354,.3393987,-.6285087,1.823895
"model:ethr_t2t",-.5445483,.4395863,-1.238775,.215429,-1.406121,.317025
"model:etha_c28t",-.3222488,.3589483,-.8977582,.3693145,-1.025775,.381277
"model:etha_969_indel",1.229545,.5371335,2.289087,.0220743,.1767829,2.282307
"model:etha_c137y",1.487083,.6269524,2.371923,.0176958,.2582785,2.715887
"model:etha_743_indel",.5,1.075571,.4648694,.6420249,-1.60808,2.60808
"model:etha_i9t",1.288867,.5382733,2.394447,.0166455,.2338704,2.343863
"model:etha_l374r",.8248895,.7678991,1.074216,.2827259,-.6801651,2.329944
"model:msha_l261l",.2888667,.7611169,.37953,.7042943,-1.202895,1.780629
"model:rv3083_i32t",.3258165,.1691076,1.926682,.0540193,-.0056283,.6572614
"model:etha_386_indel",2.046211,.4917412,4.161154,.0000317,1.082416,3.010006
"model:msha_e118k",.6002032,.8338811,.7197707,.4716662,-1.034174,2.23458
"model:etha_m204t",1.093011,.5627289,1.94234,.052096,-.0099177,2.195939
"model:rv3083_117_indel",-3.211133,1.502779,-2.136797,.0326145,-6.156525,-.2657414
"model:etha_1334_indel",4,1.684568,2.374497,.0175729,.6983082,7.301692
"model:etha_s55a",.9350581,.5006074,1.867847,.0617834,-.0461143,1.916231
"model:etha_a152v",.0237094,.7642432,.0310233,.9752509,-1.47418,1.521599
"model:rv3083_p214p",-.4498483,.3459293,-1.300405,.1934621,-1.127857,.2281608
"model:msha_830_indel",.4600157,.9263428,.4965933,.6194758,-1.355583,2.275614
"model:etha_c131",4.788867,1.502779,3.186675,.0014392,1.843475,7.734258
"model:rv3083_356_indel",-1.779742,.7886994,-2.256553,.024036,-3.325565,-.2339198
"model:etha_756_indel",1.348565,.2939416,4.587866,4.48e-06,.7724497,1.92468
"model:etha_l244l",-.5438354,.6208709,-.8759234,.3810717,-1.76072,.6730493
"model:etha_g11d",1.630121,.8024128,2.031524,.0422018,.057421,3.202821
"model:etha_p192p",-.8036203,.7894165,-1.017993,.3086813,-2.350848,.7436076
"model:etha_g43v",.1925778,.8788986,.2191127,.8265623,-1.530032,1.915187
"model:etha_h281p",.6923066,.2656685,2.605904,.0091632,.1716059,1.213007
"model:etha_g42s",-.7111332,.7611169,-.9343285,.3501345,-2.202895,.7806286
"model:etha_y408",1.288867,.7611169,1.693389,.0903815,-.202895,2.780628
"model:etha_r469w",.4554518,.6215262,.7327958,.463683,-.7627172,1.673621
"model:etha_t88p",3.46376,.652719,5.306663,1.12e-07,2.184454,4.743066
"model:etha_q254",2.851881,1.51362,1.884146,.0595453,-.1147602,5.818522
"model:etha_g11v",1.046069,.6658766,1.570965,.1161908,-.2590253,2.351163
"model:fabg1_g241g",-.9476807,.3709304,-2.554874,.0106226,-1.674691,-.2206703
"model:msha_d7d",.5732308,.3190561,1.796646,.0723919,-.0521077,1.198569
"model:ethr_a151s",.4554518,.6215262,.7327958,.463683,-.7627172,1.673621
"model:etha_492_indel",1.84785,.7765415,2.379589,.0173319,.3258565,3.369843
"model:etha_129_indel",2.381354,.789417,3.016598,.0025563,.834125,3.928583
"model:rv3083_r335r",.7888668,.7614325,1.03603,.3001882,-.7035135,2.281247
"model:etha_707_indel",.7888668,.6210847,1.270144,.2040335,-.4284369,2.006171
"model:ethr_d48g",.87985,.3248556,2.708434,.0067602,.2431447,1.516555
"model:etha_t392r",2.288867,.7611169,3.007247,.0026363,.797105,3.780628
"model:rv3083_848_indel",1.157778,.786763,1.471571,.1411367,-.3842494,2.699805
"model:fabg1_g9a",.2888667,.5374453,.5374812,.5909353,-.7645068,1.34224
"model:rv3083_g447d",.2888667,.7611169,.37953,.7042943,-1.202895,1.780629
"model:msha_a316a",-2.291692,.7706378,-2.97376,.0029417,-3.802115,-.7812698
"model:rv3083_l330p",2.94572,1.530882,1.924198,.0543298,-.0547535,5.946194
"model:rv3083_y145c",.3342765,.3846653,.8690062,.3848437,-.4196536,1.088207
"model:etha_775_indel",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:rv3083_n380s",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:etha_t70s",.1428213,1.150907,.1240946,.9012404,-2.112914,2.398557
"model:fabg1_t8g",2.73159,.5972031,4.573971,4.79e-06,1.561093,3.902086
"model:etha_w391",2.785329,.3746611,7.434262,1.05e-13,2.051007,3.519651
"model:msha_r443h",.7888668,.6217546,1.268775,.2045213,-.4297499,2.007483
"model:etha_m260i",1.038567,.5379004,1.93078,.0535102,-.015698,2.092833
"model:ethr_t3a",-2.874401,.4008419,-7.170909,7.45e-13,-3.660036,-2.088765
"model:etha_k448k",-.2111333,.537627,-.3927133,.6945313,-1.264863,.8425963
"model:etha_h102p",2.933933,.8078432,3.631809,.0002814,1.350589,4.517276
"model:etha_n379k",1.482564,.2696722,5.497652,3.85e-08,.9540161,2.011112
"model:etha_g139d",-.0409642,.8282346,-.0494596,.9605531,-1.664274,1.582346
"model:ethr_i153v",.5332018,.2226275,2.39504,.0166185,.0968599,.9695436
"model:rv3083_c407r",-.6610411,.538367,-1.227863,.2194983,-1.716221,.3941389
"model:rv3083_a205t",-.6857051,.3002605,-2.2837,.0223891,-1.274205,-.0972053
"model:etha_269_indel",.9046993,.4814489,1.879118,.0602284,-.0389232,1.848322
"model:rv3083_a363t",-1,1.318638,-.7583582,.4482366,-3.584483,1.584483
"model:msha_a323a",-.160025,.448076,-.357138,.7209885,-1.038238,.7181878
"model:etha_r292r",-1.211133,.7614325,-1.590598,.1117,-2.703513,.281247
"model:etha_d77g",.2001594,.3162899,.6328352,.5268413,-.4197575,.8200762
"model:etha_g450s",1.788867,.6210847,2.88023,.0039739,.5715631,3.006171
"model:etha_1035_indel",2.881766,.6453095,4.465712,7.98e-06,1.616983,4.14655
"model:etha_t125m",-.6210521,.6488881,-.9571019,.3385158,-1.892849,.6507453
"model:etha_d415d",-.2111333,1.076746,-.1960846,.8445439,-2.321516,1.89925
"model:etha_w45",4.788867,1.502779,3.186675,.0014392,1.843475,7.734258
"model:msha_a48v",-.7762424,.7293723,-1.064261,.2872105,-2.205786,.6533009
"model:rv3083_r275c",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:etha_g182c",2.933933,.8078432,3.631809,.0002814,1.350589,4.517276
"model:ethr_g124c",-.2111333,1.076746,-.1960846,.8445439,-2.321516,1.89925
"model:rv3083_a381t",-.7111332,.7611169,-.9343285,.3501345,-2.202895,.7806286
"model:etha_w109c",.0237094,.7642432,.0310233,.9752509,-1.47418,1.521599
"model:ethr_f110l",-1.448336,.28826,-5.02441,5.05e-07,-2.013315,-.8833571
"model:etha_t232a",2.163317,1.093227,1.978836,.0478345,.0206308,4.306003
"model:etha_y84",1.103701,.6805272,1.621832,.1048393,-.230108,2.43751
"model:etha_n345k",-.0613139,.3854639,-.1590653,.8736174,-.8168094,.6941815
"model:etha_s442s",.4437349,.4029662,1.101172,.270822,-.3460643,1.233534
"model:etha_y147",2.318253,.4445394,5.214954,1.84e-07,1.446971,3.189534
"model:etha_1387_indel",.7134174,.470862,1.515131,.1297394,-.2094552,1.63629
"model:etha_s375y",1.989265,1.503399,1.323179,.185776,-.9573422,4.935873
"model:etha_854_indel",.7888668,.7614325,1.03603,.3001882,-.7035135,2.281247
"model:etha_f282v",1.788867,.7602028,2.353144,.0186154,.2988967,3.278837
"model:etha_l478r",1.788867,1.076746,1.661364,.0966403,-.3215162,3.89925
"model:etha_m1r",1.657776,.238139,6.961381,3.37e-12,1.191033,2.12452
"model:etha_m204v",1.989265,1.503399,1.323179,.185776,-.9573422,4.935873
"model:etha_t314i",.5991273,.1614473,3.710976,.0002065,.2826963,.9155583
"model:etha_771_indel",1.237821,.3483203,3.553687,.0003799,.555126,1.920516
"model:etha_641_indel",4.788867,1.502779,3.186675,.0014392,1.843475,7.734258
"model:etha_1048_indel",1.086895,.4033889,2.694411,.0070513,.2962676,1.877523
"model:etha_r207g",.7888668,.7614325,1.03603,.3001882,-.7035135,2.281247
"model:fabg1_v221v",2.54552,.3652681,6.968908,3.19e-12,1.829607,3.261432
"model:etha_t7c",.94115,.407333,2.310517,.0208595,.1427919,1.739508
"model:etha_t61m",1.303804,.4413286,2.954271,.0031341,.438816,2.168792
"model:etha_p288s",1.989265,1.503399,1.323179,.185776,-.9573422,4.935873
"model:etha_l440p",-1.048503,.7637991,-1.372747,.1698311,-2.545521,.448516
"model:etha_282_indel",1.880067,.8975437,2.09468,.0361995,.1209132,3.63922
"model:etha_w109",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:etha_49_indel",2.381397,.7496987,3.176472,.0014908,.9120145,3.85078
"model:etha_a185v",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:etha_153_indel",1.484147,.5423366,2.736579,.0062082,.4211867,2.547107
"model:rv3083_637_indel",-.2111333,1.076746,-.1960846,.8445439,-2.321516,1.89925
"model:etha_a381p",.4670609,.1266489,3.68784,.0002262,.2188336,.7152881
"model:etha_1011_indel",.1215688,.6208709,.1958037,.8447638,-1.095316,1.338454
"model:msha_l188v",-.2111333,.7614325,-.2772843,.7815618,-1.703514,1.281247
"model:etha_w256",1.288867,.5382733,2.394447,.0166455,.2338704,2.343863
"model:etha_l244p",.5524062,.3603643,1.53291,.125298,-.153895,1.258707
"model:rv3083_g442s",-.2111333,.7602028,-.2777328,.7812175,-1.701103,1.278837
"model:msha_c409c",-.0443648,.4396476,-.10091,.9196219,-.9060583,.8173286
"model:rv3083_t140t",-.2111333,.2988353,-.7065206,.4798645,-.7968397,.3745731
"model:etha_f349f",-.7111332,.7611169,-.9343285,.3501345,-2.202895,.7806286
"model:rv3083_y131d",-.3548662,1.109794,-.3197585,.7491514,-2.530023,1.820291
"model:msha_l306r",-.0110277,.4815561,-.0229001,.98173,-.9548602,.9328049
"model:etha_l229p",.666585,.6893784,.9669363,.3335758,-.6845718,2.017742
"model:etha_f302v",2.266879,.7991517,2.836606,.0045596,.7005702,3.833188
"model:etha_y147s",1.989265,.8687714,2.289745,.0220361,.2865044,3.692026
"model:etha_t342m",.1562881,.7619908,.2051049,.8374901,-1.337186,1.649763
"model:etha_a247p",.8823743,.7658249,1.152188,.2492438,-.6186149,2.383363
"model:etha_g488v",-.5485027,.7636887,-.718228,.4726167,-2.045305,.9482998
"model:etha_l134r",2.304918,.8520898,2.705017,.0068301,.6348522,3.974983
"model:etha_s399l",2.075739,.5457795,3.803255,.0001428,1.006031,3.145447
"model:etha_a11g",1.100354,.3457579,3.18244,.0014604,.4226806,1.778027
"model:etha_q165",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:fabg1_l85v",1.849364,1.081931,1.709317,.0873922,-.271183,3.969911
"model:etha_482_indel",1.565668,.3074946,5.091694,3.55e-07,.9629899,2.168347
"model:fabg1_i232i",1.183487,.4075694,2.903769,.003687,.3846661,1.982309
"model:ethr_g106r",-.3302147,.4565138,-.72334,.469471,-1.224965,.564536
"model:etha_v188i",-.295072,.4429246,-.6661901,.5052896,-1.163188,.5730444
"model:etha_t321p",2.46237,.2943685,8.364925,0,1.885419,3.039322
"model:etha_e132",1.989265,1.503399,1.323179,.185776,-.9573422,4.935873
"model:msha_d218a",.251092,.2120034,1.184378,.2362636,-.1644269,.666611
"model:etha_t210t",-.1059972,.5835155,-.1816528,.8558552,-1.249667,1.037672
"model:rv3083_d432n",1.445255,.6405621,2.256229,.0240563,.1897763,2.700733
"model:fabg1_c34g",4.021595,.650081,6.186297,6.16e-10,2.747459,5.29573
"model:etha_t44a",1.989265,.8687714,2.289745,.0220361,.2865044,3.692026
"model:rv3083_h412r",.523478,.4063614,1.288208,.1976736,-.2729758,1.319932
"model:fabg1_s126n",-.8036203,.7894165,-1.017993,.3086813,-2.350848,.7436076
"model:etha_w289",1.588471,.6619384,2.399726,.0164074,.2910953,2.885846
"model:etha_1392_indel",1.333291,.3021443,4.412762,.0000102,.7410991,1.925483
"model:etha_r207c",2.457753,.7956819,3.088863,.0020092,.8982448,4.017261
"model:etha_85_indel",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:etha_l348f",1.130505,.3593424,3.14604,.001655,.4262073,1.834804
"model:msha_g106a",-1.607291,.8349993,-1.924901,.0542417,-3.24386,.0292774
"model:etha_l393r",-2.148119,.7814162,-2.749007,.0059776,-3.679667,-.6165712
"model:etha_740_indel",.9335642,.8786676,1.062477,.2880192,-.7885927,2.655721
"model:fabg1_c34t",2.335174,.7205358,3.240885,.0011916,.9229494,3.747398
"model:rv3083_r335w",.4064457,1.083121,.3752544,.7074713,-1.716432,2.529323
"model:etha_s57y",.7888668,.4082513,1.932307,.0533217,-.0112911,1.589025
"model:etha_v238i",-3.211133,1.502779,-2.136797,.0326145,-6.156525,-.2657414
"model:etha_c253",1.306339,.5754498,2.270118,.0232004,.1784782,2.4342
"model:etha_i105l",-.2111333,.7602028,-.2777328,.7812175,-1.701103,1.278837
"model:etha_a89e",2.017753,.3314663,6.087355,1.15e-09,1.368091,2.667415
"model:rv3083_463_indel",5.3964,1.515625,3.560511,.0003701,2.425829,8.366971
"model:etha_g413d",-.2111333,1.076746,-.1960846,.8445439,-2.321516,1.89925
"model:etha_t314a",3.460016,.9263428,3.735136,.0001876,1.644417,5.275614
"model:rv3083_g447r",1.326511,.7674237,1.728525,.0838942,-.1776121,2.830634
"model:etha_g184d",1.540731,.8344947,1.846304,.0648481,-.0948486,3.176311
"model:etha_p51r",.7888668,.5380612,1.466128,.1426133,-.2657138,1.843447
"model:etha_827_indel",.9618253,.424573,2.265394,.0234885,.1296774,1.793973
"model:etha_w240",1.288867,.7611169,1.693389,.0903815,-.202895,2.780628
"model:etha_t73g",-.1353871,.5527009,-.2449554,.806491,-1.218661,.9478869
"model:etha_p447l",.6476926,.825679,.7844363,.4327841,-.9706086,2.265994
"model:rv3083_d428d",.6164582,.388413,1.58712,.1124854,-.1448174,1.377734
"model:rv3083_g328d",3.515423,.8331063,4.219657,.0000245,1.882565,5.148282
"model:etha_861_indel",2.76781,.6434863,4.301273,.000017,1.5066,4.02902
"model:etha_p192t",.4258463,.4413666,.9648358,.3346271,-.4392163,1.290909
"model:ethr_t140t",-1.211133,.7614325,-1.590598,.1117,-2.703513,.281247
"model:etha_a341e",1.788867,.7614325,2.349344,.0188065,.2964865,3.281247
"model:etha_674_indel",1.84785,.7765415,2.379589,.0173319,.3258565,3.369843
"model:etha_v118g",2.075265,.5453303,3.805519,.0001415,1.006437,3.144093
"model:etha_a19v",1.604136,.8284925,1.936211,.0528419,-.0196796,3.227951
"model:etha_887_indel",1.917111,.4588784,4.17782,.0000294,1.017726,2.816497
"model:etha_d396g",3.256487,.9326075,3.491809,.0004798,1.42861,5.084364
"model:etha_l225h",2.933933,.8078432,3.631809,.0002814,1.350589,4.517276
"model:ethr_p192a",1.037775,.7898813,1.313836,.1889013,-.5103642,2.585914
"model:rv3083_a404t",-.4570472,.7682841,-.5948935,.5519147,-1.962857,1.048762
"model:etha_p257s",1.288867,.7611169,1.693389,.0903815,-.202895,2.780628
"model:etha_1397_indel",.7888668,.7614325,1.03603,.3001882,-.7035135,2.281247
"model:etha_a74e",-.643406,.4872106,-1.320591,.1866377,-1.598321,.3115092
"model:etha_w116",-.7182382,.795875,-.902451,.3668173,-2.278125,.8416482
"model:etha_q206p",3.515423,.8331063,4.219657,.0000245,1.882565,5.148282
"model:fabg1_e196a",-.5309249,.3851489,-1.378492,.1680513,-1.285803,.2239532
"model:etha_704_indel",2.524241,.6386223,3.952635,.0000773,1.272564,3.775918
"model:msha_g477r",.7888668,.7614325,1.03603,.3001882,-.7035135,2.281247
"model:etha_a112g",-1.356199,.8078426,-1.678791,.0931927,-2.939542,.2271433
"model:etha_n379d",1.72382,.504032,3.42006,.0006261,.7359351,2.711704
"model:etha_y211d",.1222817,.6215262,.1967443,.8440277,-1.095887,1.340451
"model:etha_d58a",.7888668,.7614325,1.03603,.3001882,-.7035135,2.281247
"model:msha_s39s",-.3437119,.7621393,-.4509831,.6520017,-1.837478,1.150054
"model:etha_y140",1.396814,.3246155,4.302979,.0000169,.7605792,2.033049
"model:etha_695_indel",.7888668,1.076746,.7326398,.4637782,-1.321516,2.89925
"model:ethr_a95t",-.851209,.1505424,-5.654282,1.56e-08,-1.146267,-.5561514
"model:etha_943_indel",1.788867,.7614325,2.349344,.0188065,.2964865,3.281247
"model:msha_h471r",-.2111333,1.076746,-.1960846,.8445439,-2.321516,1.89925
"model:rv3083_1151_indel",2.068677,.8869941,2.332233,.0196884,.3302006,3.807154
"model:etha_d464g",-.7111332,.7611169,-.9343285,.3501345,-2.202895,.7806286
"model:etha_w69",1,1.522632,.6567575,.5113369,-1.984304,3.984304
"model:etha_y461y",-.7111332,.7611169,-.9343285,.3501345,-2.202895,.7806286
"model:etha_y369c",1.989265,1.063543,1.870413,.0614265,-.0952418,4.073772
"model:ethr_m85i",-.2111333,.5380612,-.3923964,.6947653,-1.265714,.8434473
"model:fabg1_a225a",2.243347,1.123556,1.996649,.0458633,.041218,4.445476
"model:rv3083_563_indel",-.7111332,.7611169,-.9343285,.3501345,-2.202895,.7806286
"model:ethr_n93s",-.3206601,.5934523,-.54033,.5889695,-1.483805,.8424851
"model:msha_l77l",-.2111333,.5384964,-.3920792,.6949997,-1.266567,.8443004
"model:ethr_t149m",-.0416409,.6251295,-.0666116,.9468909,-1.266872,1.183591
"model:etha_d219g",2.143152,.8179515,2.620146,.0087892,.5399964,3.746308
"model:msha_a182t",.0389699,.5383301,.0723904,.9422912,-1.016138,1.094078
