var,coef,stderr,tstat,pval,ci_lower,ci_upper
"model:rpoa_d253g",.0249814,.7709537,.0324032,.9741505,-1.48606,1.536023
"model:rpoc_a734v",.5771436,.7020834,.8220442,.4110518,-.7989146,1.953202
"model:rpoc_g433r",-.7147598,.89417,-.7993556,.4240843,-2.467301,1.037781
"model:rpob_p45l",.7323056,.4928019,1.486004,.1372781,-.2335684,1.69818
"model:rpoa_v183g",-.742495,.4607551,-1.611474,.1070764,-1.645558,.1605684
"model:rpoc_v1147a",-1.306586,.57239,-2.282685,.022449,-2.42845,-.1847221
"model:rpob_a753t",.1782954,1.185867,.1503503,.8804883,-2.145961,2.502551
"model:rv2752c_139_indel",.6728408,1.68735,.398756,.690073,-2.634304,3.979985
"model:rpob_d435e",1.696111,1.03655,1.636304,.101776,-.3354897,3.727712
"model:rpoc_v1124g",.6728408,1.68735,.398756,.690073,-2.634304,3.979985
"model:rpob_p700l",1.138987,1.062849,1.071636,.2838837,-.944159,3.222133
"model:rpoc_g388a",.5193731,.583455,.8901681,.3733756,-.6241778,1.662924
"model:rpob_i588v",-.5374499,1.20343,-.4465983,.6551651,-2.89613,1.82123
"model:rpoc_g519s",.0641946,.9711455,.0661019,.9472967,-1.839216,1.967605
"model:rpoc_v517l",-.4223782,.2136565,-1.976903,.0480526,-.8411373,-.0036191
"model:rpoz_p32s",-.5747141,1.233505,-.4659195,.6412731,-2.99234,1.842912
"model:rpoc_y849s",.5142025,.6996157,.7349786,.4623525,-.8570191,1.885424
"model:rv2752c_m312i",-.015181,.6016861,-.0252308,.9798709,-1.194464,1.164102
"model:rpob_s450f",7.071746,.322659,21.91709,0,6.439346,7.704146
"model:rpoc_a492v",.5787414,.7894411,.7331027,.4634958,-.9685348,2.126018
"model:rpoc_w484s",.2077957,.3903815,.532289,.5945259,-.5573379,.9729294
"model:rpoc_f107f",-1.287622,.7883828,-1.633245,.1024176,-2.832824,.25758
"model:rpoz_p85s",.1626376,.4937056,.3294222,.7418365,-.8050076,1.130283
"model:rpob_d435f",1.68814,.2919754,5.781787,7.39e-09,1.115878,2.260401
"model:rpoa_d190g",-.5284906,.5703424,-.9266199,.3541239,-1.646341,.5893599
"model:rpoc_d199d",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpob_l731p",-.9443514,.2972391,-3.177077,.0014877,-1.526929,-.3617735
"model:rpob_a584g",3.940229,1.411131,2.792249,.0052343,1.174463,6.705994
"model:rv2752c_g192g",-.8187298,.6233402,-1.313456,.1890294,-2.040454,.4029946
"model:rpob_d435a",1.085062,.8183011,1.325994,.1848417,-.5187784,2.688903
"model:rpoc_p434r",-1.05519,.6991348,-1.50928,.1312273,-2.425469,.315089
"model:rpob_r827c",.0736193,.4199467,.1753063,.8608389,-.7494611,.8966997
"model:rpoz_v16v",-.3576629,.7077693,-.5053382,.6133213,-1.744865,1.02954
"model:rpoc_t958i",-.3727842,.6888552,-.5411648,.588394,-1.722916,.9773471
"model:rpob_f503s",-2.250962,.8308307,-2.709291,.0067427,-3.87936,-.6225637
"model:rpoc_i832v",-2.031778,1.039161,-1.955209,.0505584,-4.068497,.0049412
"model:rv2752c_c201c",2.897404,1.087303,2.664761,.0077043,.7663282,5.028479
"model:rpob_a451v",-.3938828,.8316486,-.4736169,.6357731,-2.023884,1.236119
"model:rpoc_e1033k",.6659385,.6924795,.9616725,.3362141,-.6912964,2.023173
"model:rpoc_t909m",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_a182a",-.3576629,1.203442,-.2971999,.7663139,-2.716366,2.00104
"model:rpoa_t181a",-1.535637,.8433683,-1.820837,.0686316,-3.188608,.117335
"model:rpoc_g584g",-.1096126,.4599312,-.2383238,.81163,-1.011061,.791836
"model:rpob_l714l",.1345032,1.192925,.1127507,.9102282,-2.203588,2.472594
"model:rpob_v170f",5.70599,.3468454,16.4511,0,5.026186,6.385795
"model:rpob_h835r",-.2043424,.6314976,-.3235838,.7462532,-1.442055,1.03337
"model:rv2752c_h493p",-1.554816,1.407101,-1.104978,.2691692,-4.312684,1.203052
"model:rpoa_r153w",-.2357664,.4937167,-.4775337,.6329821,-1.203434,.7319007
"model:rpob_i491m",1.841084,.6081492,3.027356,.002467,.6491336,3.033035
"model:rpob_r202r",-.31625,.9735829,-.3248311,.7453089,-2.224437,1.591937
"model:rpob_l378r",.460527,1.693283,.2719729,.7856429,-2.858246,3.7793
"model:rpob_p454h",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rv2752c_24_indel",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rv2752c_d44a",.6728408,1.194214,.5634175,.5731506,-1.667775,3.013456
"model:rpoc_n698h",.6728408,1.68735,.398756,.690073,-2.634304,3.979985
"model:rpoc_v1039a",-.2437641,.5061346,-.481619,.6300766,-1.23577,.7482416
"model:rpob_i480v",-1.033837,.5019175,-2.059775,.0394201,-2.017577,-.0500966
"model:rpoc_v431m",-.3366302,.4614388,-.729523,.4656818,-1.241034,.5677732
"model:rpob_r552h",-1.245948,.5963114,-2.089424,.0366695,-2.414696,-.0771987
"model:rpob_h445c",2.113606,.4079498,5.181045,2.21e-07,1.314039,2.913173
"model:rpoa_v164v",-2.84e-18,1.685825,-1.69e-18,1,-3.304156,3.304156
"model:rpob_n437h",-.4644822,.9534675,-.4871505,.6261516,-2.333244,1.40428
"model:rv2752c_1170_indel",.6368596,.9766932,.652057,.5143644,-1.277424,2.551143
"model:rv2752c_c237r",-.0670214,1.075346,-.0623254,.9503037,-2.174662,2.040619
"model:rpoc_d485y",-.3156821,.3182509,-.9919282,.3212326,-.9394424,.3080783
"model:rpob_d265g",-.1212288,.7994418,-.1516418,.8794695,-1.688106,1.445648
"model:rpob_q432p",6.580628,.8649455,7.608142,2.78e-14,4.885366,8.27589
"model:rpob_t159p",.5278686,.8664824,.6092086,.5423862,-1.170406,2.226143
"model:rpoc_v483v",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_l527v",-.4179581,.453278,-.922079,.3564874,-1.306367,.4704505
"model:rv2752c_h86r",-3.2386,1.094629,-2.958628,.0030901,-5.384034,-1.093167
"model:rv2752c_s439f",-.9756049,.9221075,-1.058016,.2900479,-2.782902,.8316927
"model:rpoc_r741s",-.7120732,.3399556,-2.094606,.036206,-1.378374,-.0457725
"model:rpob_e250g",-.234243,.1822933,-1.284979,.1987998,-.5915314,.1230454
"model:rpoc_v298v",-.1217882,.2609957,-.4666291,.6407652,-.6333304,.389754
"model:rpoc_p1040a",.034638,.2352126,.1472623,.882925,-.4263703,.4956462
"model:rpoa_e319k",.0341521,.2001113,.1706654,.8644869,-.3580589,.4263631
"model:rv2752c_l185p",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rv2752c_p123l",-.005715,.1719217,-.0332416,.9734819,-.3426753,.3312454
"model:rpob_a692t",-.6980967,.2744299,-2.543807,.0109652,-1.235969,-.160224
"model:rpob_e207k",-.0695582,.7359703,-.0945122,.9247023,-1.512034,1.372917
"model:rv2752c_m188k",-.31625,.6886188,-.4592526,.6460528,-1.665918,1.033418
"model:rpob_s450m",7.74375,.8432258,9.183483,0,6.091058,9.396442
"model:rv2752c_d152a",-.484473,.725255,-.6680037,.5041312,-1.905947,.9370006
"model:rpoa_40_indel",.3388613,.1631439,2.077071,.037795,.0191052,.6586174
"model:rpoc_l1245r",-2.054816,.9992951,-2.056265,.039757,-4.013398,-.0962333
"model:rv2752c_i358i",-.31625,.5624115,-.5623106,.5739044,-1.418556,.7860563
"model:rpoc_d768y",.0095352,1.032584,.0092343,.9926322,-2.014293,2.033364
"model:rv2752c_h371y",-1.858965,.7691709,-2.416842,.0156558,-3.366512,-.3514173
"model:rv2752c_p8s",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_q479r",.1296527,.5609778,.2311192,.8172222,-.9698436,1.229149
"model:rpoc_g1311g",-.2553312,.3808642,-.6703995,.5026031,-1.001811,.491149
"model:rpoc_i885v",-.6307281,.6888919,-.9155689,.359893,-1.980932,.7194754
"model:rpoc_e757a",1.370937,1.013673,1.352446,.1762328,-.6158248,3.3577
"model:rpoc_t1234a",5.60e-18,1.538941,3.64e-18,1,-3.016268,3.016268
"model:rv2752c_436_indel",.5184086,.8412805,.6162137,.5377535,-1.130471,2.167288
"model:rpob_a753v",.7172657,.8372377,.856705,.391608,-.92369,2.358221
"model:rpoc_t1230i",-.0444249,.479576,-.0926337,.9261945,-.9843767,.8955268
"model:rpoc_t853a",-1.229801,.9243242,-1.330486,.1833581,-3.041443,.5818415
"model:rpoc_g332r",-.0266007,.4142015,-.0642215,.9487938,-.8384206,.7852193
"model:rpob_g46g",.0235097,.9780497,.0240373,.9808229,-1.893433,1.940452
"model:rv2752c_a89e",-1.528357,.8617463,-1.773558,.0761362,-3.217349,.1606345
"model:rpob_s450w",6.693038,.2552512,26.22138,0,6.192755,7.193321
"model:rpob_s100s",-.1458511,.293339,-.4972101,.6190409,-.7207851,.4290828
"model:rpoc_e488g",.7591065,1.018836,.7450725,.4562279,-1.237775,2.755988
"model:rpob_r791c",.136791,.3401789,.4021149,.6875995,-.5299475,.8035295
"model:rpob_l430r",2.948349,.521602,5.652489,1.58e-08,1.926028,3.97067
"model:rpob_i922i",.8568305,.6764809,1.2666,.2052985,-.4690477,2.182709
"model:rpoc_s561p",.2574101,.5999516,.4290514,.6678858,-.9184735,1.433294
"model:rpoc_l516p",-.0858911,.3392437,-.253184,.800126,-.7507964,.5790143
"model:rv2752c_l315",.125948,1.143693,.1101239,.9123111,-2.115649,2.367545
"model:rpob_t399i",.7092015,.6621763,1.071016,.2841622,-.5886402,2.007043
"model:rpoc_g332s",.0265551,.2781461,.0954719,.92394,-.5186013,.5717116
"model:rpoa_e62e",-.31625,.9735829,-.3248311,.7453089,-2.224437,1.591937
"model:rpob_q409r",-1.822659,.3045015,-5.985713,2.15e-09,-2.419471,-1.225847
"model:rpob_q432k",7.443658,.6069518,12.264,0,6.254054,8.633262
"model:rpoc_h767p",-.008079,1.227495,-.0065817,.9947486,-2.413924,2.397766
"model:rpoc_k715t",.9464698,.5765436,1.641627,.1006673,-.183535,2.076475
"model:rv2752c_g379g",-.2059392,.5229458,-.3938061,.6937242,-1.230894,.8190157
"model:rpob_a686t",-.31625,.5624115,-.5623106,.5739044,-1.418556,.7860563
"model:rpob_i488v",.6728408,.8459576,.7953599,.4264042,-.9852058,2.330887
"model:rv2752c_1633_indel",-.31625,.8432258,-.3750478,.7076249,-1.968942,1.336442
"model:rpob_d435l",2,1.30065,1.537692,.1241239,-.5492281,4.549228
"model:rpob_r167c",-.2823002,1.070195,-.2637839,.7919464,-2.379844,1.815243
"model:rv2752c_h136d",-.31625,.8432258,-.3750478,.7076249,-1.968942,1.336442
"model:rpob_t52p",.774986,.7720258,1.003834,.3154584,-.7381567,2.288129
"model:rpoc_c60c",.6728408,.9759499,.6894214,.4905581,-1.239986,2.585667
"model:rpoc_h525n",-2.742852,1.020837,-2.686865,.0072126,-4.743657,-.7420478
"model:rpoa_e228e",-.31625,.9735829,-.3248311,.7453089,-2.224437,1.591937
"model:rv2752c_t329p",-.1736501,.6358427,-.2731022,.7847747,-1.419879,1.072579
"model:rv2752c_a378v",.6264887,.9848714,.6361122,.5247033,-1.303824,2.556801
"model:rv2752c_t413t",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpob_y308d",.6816444,1.195274,.5702829,.5684859,-1.66105,3.024339
"model:rpoc_g1042d",.6728408,1.194214,.5634175,.5731506,-1.667775,3.013456
"model:rpob_e550g",.6728408,.6003279,1.120789,.2623778,-.5037804,1.849462
"model:rpob_i873f",-.6709189,.8959904,-.7488015,.4539769,-2.427028,1.08519
"model:rpob_a960e",.5131949,.8327783,.6162443,.5377333,-1.119021,2.145411
"model:rpob_e460g",.0145147,.7927326,.0183097,.9853918,-1.539213,1.568242
"model:rv2752c_y385d",-.31625,1.685982,-.1875761,.8512089,-3.620713,2.988214
"model:rpob_v970a",.8617763,1.198504,.7190431,.4721144,-1.487249,3.210802
"model:rpob_k939q",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_e49g",-.5963977,1.058632,-.5633661,.5731856,-2.671279,1.478484
"model:rpob_f433f",-.31625,.4681283,-.6755626,.4993184,-1.233765,.6012647
"model:rpob_t350t",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rv2752c_q247",-.8980963,.489826,-1.833501,.0667282,-1.858138,.0619451
"model:rv2752c_e35d",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpob_h723d",.6728408,.6919613,.9723676,.3308677,-.6833786,2.02906
"model:rpob_k891e",-.3004476,.7186781,-.4180558,.6759063,-1.709031,1.108136
"model:rpoc_t16a",.3555744,1.084463,.3278807,.7430019,-1.769934,2.481082
"model:rpoc_r459w",.8617763,1.198504,.7190431,.4721144,-1.487249,3.210802
"model:rv2752c_g38s",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_i851v",-.200345,.7108495,-.2818389,.7780671,-1.593585,1.192894
"model:rpoa_v269v",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpob_p454l",-.31625,.8432258,-.3750478,.7076249,-1.968942,1.336442
"model:rv2752c_289_indel",-1.154599,.8069402,-1.430836,.1524773,-2.736173,.4269748
"model:rpoa_g31a",-1.047715,.751963,-1.393306,.1635271,-2.521535,.4261055
"model:rpoa_v183a",-.6201057,.7853821,-.7895593,.4297852,-2.159426,.9192149
"model:rpob_l778v",.7510678,1.093058,.6871256,.4920036,-1.391286,2.893421
"model:rpob_t400n",-.7143956,.7403378,-.964959,.3345654,-2.165431,.7366399
"model:rpob_s582a",.767685,.977188,.7856063,.4320982,-1.147568,2.682938
"model:rv2752c_f238s",-.1703988,1.227538,-.1388135,.8895975,-2.576329,2.235532
"model:rpoc_h525q",1.202937,.5678172,2.118528,.0341304,.0900352,2.315838
"model:rpoc_a1213e",-.8701802,.6667641,-1.305079,.1918658,-2.177014,.4366536
"model:rpoa_l80v",-.6619031,.6240596,-1.060641,.2888532,-1.885038,.5612313
"model:rpoc_d747a",.3185582,.5601003,.5687521,.5695244,-.7792181,1.416335
"model:rpob_m121i",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rv2752c_v300a",-.14056,.3351399,-.4194068,.6749188,-.7974222,.5163022
"model:rpoc_e1033a",.4644668,.5193557,.8943135,.3711542,-.5534516,1.482385
"model:rpob_q429h",.5442036,.8686087,.6265234,.5309717,-1.158238,2.246645
"model:rv2752c_v537f",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_i1046m",1.163121,1.894636,.6139024,.5392798,-2.550297,4.876539
"model:rpoc_a521a",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rv2752c_h83r",-.25767,.8441027,-.3052591,.7601689,-1.912081,1.396741
"model:rpoc_k445r",.1698554,.398572,.4261598,.6699914,-.6113315,.9510422
"model:rpoc_p54p",.1786611,.238436,.7493042,.4536739,-.2886649,.6459871
"model:rpoc_k71n",-3.718561,1.193874,-3.114701,.0018413,-6.058512,-1.378611
"model:rpoc_f452s",.1427555,.7222115,.1976645,.8433076,-1.272753,1.558264
"model:rpob_f971l",.9572921,1.696193,.5643768,.5724977,-2.367186,4.28177
"model:rpob_a83g",-.2661256,.4286103,-.6209035,.5346631,-1.106186,.5739352
"model:rpoc_e1033q",-2.364981,1.049655,-2.253103,.0242527,-4.422267,-.3076947
"model:rpoc_h748p",1.021889,1.198611,.8525612,.3939027,-1.327345,3.371123
"model:rv2752c_d63g",-.31625,1.685982,-.1875761,.8512089,-3.620713,2.988214
"model:rpoc_v1252m",-.7905726,.651705,-1.213084,.2250979,-2.067891,.4867458
"model:rv2752c_t80t",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpob_v496a",.0178689,.6624587,.0269736,.9784808,-1.280526,1.316264
"model:rv2752c_h375y",.1450641,1.200923,.1207938,.9038544,-2.208702,2.498831
"model:rpob_v534m",-.200398,.5971181,-.3356087,.7371659,-1.370728,.9699319
"model:rpoc_e518d",-.418136,.7587574,-.55108,.5815789,-1.905273,1.069001
"model:rv2752c_k172e",-1.718562,1.402395,-1.225447,.2204068,-4.467206,1.030083
"model:rv2752c_q132p",-.0585684,.7094018,-.0825603,.9342012,-1.44897,1.331834
"model:rv2752c_f125l",-.3576629,1.203442,-.2971999,.7663139,-2.716366,2.00104
"model:rpoc_a621t",-.2908531,.3228186,-.90098,.367599,-.9235659,.3418597
"model:rv2752c_s149f",-2.38e-16,1.820899,-1.31e-16,1,-3.568897,3.568897
"model:rv2752c_g161s",.3240656,.3305336,.9804316,.3268731,-.3237683,.9718994
"model:rpob_s450v",2.211775,2.039654,1.084387,.2781931,-1.785874,6.209424
"model:rpoa_g143g",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_t583t",-.31625,.9735829,-.3248311,.7453089,-2.224437,1.591937
"model:rv2752c_v272a",-.2467328,.6448309,-.3826318,.7019928,-1.510578,1.017113
"model:rpob_k832e",.6728408,1.194214,.5634175,.5731506,-1.667775,3.013456
"model:rpoc_q22r",-.0567813,.9718477,-.0584261,.9534093,-1.961568,1.848005
"model:rv2752c_v218l",2.80143,.8837434,3.169958,.0015246,1.069324,4.533535
"model:rv2752c_v351a",-.5133182,.7619915,-.6736535,.5005316,-2.006794,.9801577
"model:rpoa_s10f",-.2538853,1.193266,-.2127651,.8315102,-2.592643,2.084872
"model:rpob_e761d",-1.114024,.665336,-1.674378,.0940563,-2.418059,.1900104
"model:rpoc_v1076f",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoa_t187p",-.4382437,.549436,-.7976246,.4250883,-1.515118,.638631
"model:rv2752c_s498p",.0531297,.4974715,.1067995,.9149481,-.9218965,1.028156
"model:rpoc_a316a",-.31625,.9735829,-.3248311,.7453089,-2.224437,1.591937
"model:rpoa_t127a",-.0203918,.5805027,-.0351279,.9719778,-1.158156,1.117373
"model:rpob_e266e",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_e750g",.8802931,.7595505,1.158966,.2464701,-.6083984,2.368985
"model:rpoc_q329k",.6728408,1.194214,.5634175,.5731506,-1.667775,3.013456
"model:rpoc_d714n",.8924064,1.2539,.7117044,.4766478,-1.565193,3.350006
"model:rpob_c87t",.1616186,1.04548,.154588,.8771462,-1.887484,2.210722
"model:rv2752c_v558g",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpoc_g945d",.9060642,.978725,.9257598,.3545708,-1.012202,2.82433
"model:rpoc_p1029p",-.1915206,1.197077,-.1599903,.8728887,-2.537748,2.154706
"model:rpob_l449m",-.3308602,.6193954,-.5341665,.5932264,-1.544853,.8831325
"model:rpoc_v1135a",-.31625,.7542741,-.4192772,.6750135,-1.7946,1.1621
"model:rv2752c_h83y",.5170903,1.257285,.4112754,.6808706,-1.947142,2.981323
"model:rpoa_g58r",-.6063879,.7958759,-.7619126,.4461122,-2.166276,.9535003
"model:rv2752c_d170n",-.31625,.9735829,-.3248311,.7453089,-2.224437,1.591937
"model:rv2752c_h491h",-.3045202,.9803787,-.3106149,.7560934,-2.226027,1.616987
"model:rpoc_v1124v",.1681463,1.363796,.1232928,.9018752,-2.504845,2.841138
"model:rpob_v305i",.6728408,1.194214,.5634175,.5731506,-1.667775,3.013456
"model:rv2752c_p501p",-.31625,1.19228,-.2652481,.7908183,-2.653075,2.020576
"model:rpob_g46v",.5880674,.8463342,.6948406,.4871552,-1.070717,2.246852
"model:rpob_h445s",.4871542,.6200723,.7856409,.4320779,-.7281653,1.702474
"model:rpob_k446q",2.604264,1.018664,2.55655,.0105716,.6077199,4.600808
"model:rpob_n437s",-3.473473,1.359753,-2.554487,.0106344,-6.138541,-.8084051
"model:rpob_r827h",-1.490728,.677066,-2.201747,.0276832,-2.817753,-.1637032
"model:rv2752c_l200l",.4176729,.6980514,.5983412,.5496123,-.9504827,1.785829
"model:rv2752c_120_indel",-3.851705,1.047732,-3.676229,.0002367,-5.905222,-1.798187
"model:rv2752c_v245i",-.2538853,1.193266,-.2127651,.8315102,-2.592643,2.084872
"model:rv2752c_g484s",-.1915206,1.689377,-.1133676,.9097391,-3.502639,3.119598
