var,coef,stderr,tstat,pval,ci_lower,ci_upper
"model:whib6_w60",-.0671494,.8436168,-.0795971,.9365577,-1.720608,1.586309
"model:rrs_t17g",-.0298961,.6926357,-.0431628,.9655718,-1.387437,1.327645
"model:whib6_c44t",-.6082554,1.699795,-.3578404,.7204627,-3.939793,2.723282
"model:rrs_a1449g",.1682702,.7593459,.2215988,.8246262,-1.32002,1.656561
"model:rrs_a908c",-.6722096,.5858752,-1.14736,.2512329,-1.820504,.4760846
"model:whib6_82_indel",-.7870507,.7651523,-1.02862,.3036584,-2.286722,.7126202
"model:whib6_236_indel",-.7671048,.460633,-1.665327,.0958475,-1.669929,.1357194
"model:rrs_c1141t",.2089154,.6891463,.303151,.7617748,-1.141787,1.559617
"model:eis_g10a",1.203314,.2254127,5.338273,9.38e-08,.7615136,1.645115
"model:whib6_g75a",.9980953,1.414245,.7057445,.480347,-1.773773,3.769964
"model:fpra_q405",.5619194,1.080433,.5200873,.6030027,-1.55569,2.679529
"model:whib7_c20c",-.6082554,1.205037,-.5047607,.6137269,-2.970085,1.753574
"model:aftb_d398d",-.6082554,1.699795,-.3578404,.7204627,-3.939793,2.723282
"model:whib6_s97p",-.637908,.4921576,-1.296146,.1949253,-1.602519,.3267033
"model:eis_t66g",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:fpra_v194v",-.5654919,1.055537,-.5357386,.5921392,-2.634306,1.503322
"model:whib6_g27a",1.842481,1.038526,1.774131,.0760415,-.1929926,3.877954
"model:aftb_a127a",-.3952395,.2158757,-1.830866,.0671206,-.8183482,.0278691
"model:eis_p30h",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:eis_a22g",.4454398,.9015325,.4940917,.6212414,-1.321532,2.212411
"model:rrs_g65a",.1039794,.894005,.1163074,.9074089,-1.648238,1.856197
"model:whib6_l98r",-1.030045,1.280181,-.8046089,.4210454,-3.539153,1.479063
"model:whib6_p38s",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:whib6_c53r",.5936055,.4775948,1.242906,.2139024,-.3424631,1.529674
"model:aftb_m99i",-.7398571,1.266958,-.5839632,.559245,-3.22305,1.743336
"model:fpra_g105g",-.0683154,.6429318,-.106256,.9153792,-1.328439,1.191808
"model:eis_e348d",-.8315692,1.92252,-.4325412,.6653482,-4.59964,2.936502
"model:fpra_e117k",-.572667,1.276912,-.4484779,.6538084,-3.07537,1.930035
"model:whib6_v79g",.0241497,.7064946,.0341825,.9727316,-1.360554,1.408854
"model:whib6_p38l",-1.000147,.2795777,-3.577351,.0003471,-1.54811,-.4521853
"model:whib6_307_indel",.1904073,.5751466,.3310587,.7406001,-.9368593,1.317674
"model:whib6_p57p",.9980953,1.414245,.7057445,.480347,-1.773773,3.769964
"model:whib6_132_indel",-.4755421,1.089671,-.4364091,.66254,-2.611257,1.660173
"model:eis_807_indel",.065442,.1633617,.400596,.6887176,-.254741,.3856251
"model:whib7_t5t",.5945125,1.103013,.5389898,.5898939,-1.567352,2.756377
"model:whib6_t43p",.4992422,1.011525,.4935539,.6216213,-1.483311,2.481795
"model:whib6_232_indel",-.3565766,.8000194,-.4457099,.6558068,-1.924586,1.211433
"model:whib6_l92s",-1.365386,.6650491,-2.05306,.0400667,-2.668858,-.0619136
"model:fpra_d98g",.0957042,.1676301,.5709248,.5680506,-.2328448,.4242532
"model:rrs_c492t",.0434808,.0795131,.5468388,.5844895,-.1123619,.1993236
"model:rrs_g878a",-.4743927,.5176978,-.9163506,.359483,-1.489062,.5402764
"model:whib7_a80c",-.9275932,.6844308,-1.355277,.1753294,-2.269053,.4138666
"model:aftb_v544m",-.1703355,.4536769,-.3754556,.7073216,-1.059526,.7188548
"model:aftb_g247g",-.5124936,.7138777,-.7179012,.4728182,-1.911668,.886681
"model:whib6_f90s",-.7456579,1.24918,-.5969181,.5505621,-3.194005,1.702689
"model:aftb_l201l",.963011,.2883694,3.339504,.0008393,.3978173,1.528205
"model:whib6_e8k",-.3965453,1.058736,-.374546,.7079982,-2.47163,1.678539
"model:eis_g6t",.0759283,.9089562,.0835335,.9334273,-1.705593,1.85745
"model:aftb_v10v",.1682702,.7593459,.2215988,.8246262,-1.32002,1.656561
"model:eis_c12t",.4545438,.2383834,1.906776,.0565496,-.0126791,.9217666
"model:whib6_315_indel",-.7005907,.9513514,-.7364163,.4614774,-2.565205,1.164024
"model:whib7_a24g",-.2660397,.9216543,-.2886545,.7728457,-2.072449,1.54037
"model:whib6_w76",.4454398,.9015325,.4940917,.6212414,-1.321532,2.212411
"model:ccsa_r68w",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:aftb_h585y",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:eis_c14t",1.989315,.2569837,7.741015,9.77e-15,1.485636,2.492993
"model:aftb_g384c",.9980953,1.414245,.7057445,.480347,-1.773773,3.769964
"model:aftb_l172f",-.923748,.6004573,-1.538408,.123949,-2.100623,.2531266
"model:aftb_q322e",.7645725,.2413177,3.168323,.0015332,.2915984,1.237547
"model:whib6_c34y",-1.001905,.7584746,-1.320947,.1865191,-2.488488,.4846783
"model:whib6_p57l",.1682702,.537124,.3132799,.754068,-.8844736,1.221014
"model:aftb_l162l",.9980953,1.000124,.9979715,.3182932,-.9621118,2.958302
"model:rrs_a906g",-.3154112,.3068299,-1.027968,.303965,-.9167867,.2859643
"model:whib6_m1t",1.043445,.7236587,1.441901,.1493302,-.3749005,2.46179
"model:whib6_m21t",-.1792749,.7089137,-.2528869,.8003556,-1.56872,1.21017
"model:aftb_a265t",.9980953,.8166811,1.222136,.2216562,-.6025703,2.598761
"model:rrs_5_indel",.9980953,.8166811,1.222136,.2216562,-.6025703,2.598761
"model:rrs_a1367g",.9980953,1.000124,.9979715,.3182932,-.9621118,2.958302
"model:aftb_h420h",-.8584755,.905502,-.9480659,.3430959,-2.633227,.9162758
"model:eis_v1v",-2.578936,1.009188,-2.555457,.0106048,-4.556908,-.6009642
"model:whib6_w41",-1.371966,.9484355,-1.446557,.1480211,-3.230865,.4869338
"model:aftb_n443n",.4706203,.8522372,.5522175,.5807993,-1.199734,2.140975
"model:ccsa_t56a",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:fpra_e117g",-1.045386,.9818723,-1.064686,.2870181,-2.96982,.8790488
"model:eis_l356l",-1.001905,.641119,-1.562744,.1181129,-2.258475,.2546655
"model:whib6_223_indel",.43847,.6318458,.6939511,.4877129,-.799925,1.676865
"model:aftb_s182s",-1.023645,1.199481,-.8534065,.3934339,-3.374585,1.327295
"model:ccsa_a229s",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:ccsa_v244m",-.1703355,.9066956,-.1878641,.8509832,-1.947426,1.606755
"model:eis_g37t",1.36172,.3408552,3.99501,.0000647,.693656,2.029784
"model:rrs_t23c",-.3853649,1.057069,-.3645598,.71544,-2.457182,1.686453
"model:ccsa_a189t",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:fpra_v406m",1.637262,1.884622,.8687482,.3849849,-2.056529,5.331053
"model:aftb_v352g",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:fpra_a19g",.446942,1.042086,.4288919,.6680019,-1.595508,2.489392
"model:aftb_p478s",.4706203,.8522372,.5522175,.5807993,-1.199734,2.140975
"model:eis_c15g",.7385039,.6126151,1.205494,.2280126,-.4621997,1.939207
"model:ccsa_y134h",-1.129945,.9788603,-1.154348,.2483577,-3.048476,.788586
"model:ccsa_r130r",.3327622,.8233689,.4041472,.6861045,-1.281011,1.946536
"model:aftb_m254a",.8598399,1.073634,.8008691,.4232074,-1.244443,2.964123
"model:whib6_t51p",-.8480537,.1589723,-5.334601,9.58e-08,-1.159634,-.5364738
"model:rrs_t1011c",-.1703355,.9066956,-.1878641,.8509832,-1.947426,1.606755
"model:whib6_4_indel",-3.226897,1.005366,-3.209674,.0013289,-5.197378,-1.256416
"model:ccsa_f237s",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:whib6_e28q",-.9780552,.8487805,-1.152306,.2491952,-2.641634,.6855241
"model:eis_t44c",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:rrs_a703c",.1130413,1.078877,.1047768,.9165529,-2.001518,2.227601
"model:aftb_v320m",3.454614,1.035746,3.335388,.0008518,1.42459,5.484639
"model:rrs_t23g",-.4961416,1.224799,-.4050799,.6854188,-2.896704,1.904421
"model:whib7_t57g",-.3565766,.8000194,-.4457099,.6558068,-1.924586,1.211433
"model:eis_g123g",.3039649,1.132304,.2684481,.7883544,-1.91531,2.52324
"model:whib6_r88w",-.2794095,.6376126,-.438212,.6612326,-1.529107,.9702882
"model:ccsa_t232t",-.832819,1.200156,-.6939256,.4877289,-3.185081,1.519444
"model:eis_p193s",-.8891379,.9794992,-.9077474,.3640117,-2.808921,1.030645
"model:whib6_a26c",-.3565766,.8000194,-.4457099,.6558068,-1.924586,1.211433
"model:rrs_a514t",-.0443225,.7052994,-.0628422,.9498922,-1.426684,1.338039
"model:aftb_r601r",.992195,1.499028,.6618924,.5080402,-1.945845,3.930235
"model:whib6_308_indel",-5.864643,1.416759,-4.139478,.0000348,-8.641439,-3.087846
"model:rrs_a365g",-2.864643,1.00255,-2.857358,.0042718,-4.829604,-.8996819
"model:aftb_a573a",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:rrs_g1484t",3.395508,.4527286,7.500096,6.37e-14,2.508176,4.28284
"model:aftb_d535a",2.378314,1.029123,2.311011,.0208322,.3612705,4.395359
"model:rrs_c441t",.9980953,1.000124,.9979715,.3182932,-.9621118,2.958302
"model:whib6_f90v",.0708973,1.084614,.0653664,.9478823,-2.054907,2.196701
"model:whib6_q94e",-.2191015,.1802241,-1.215717,.2240927,-.5723343,.1341312
"model:aftb_g103c",-1.168431,1.679698,-.6956195,.4866672,-4.460579,2.123717
"model:fpra_d144d",.9980953,1.414245,.7057445,.480347,-1.773773,3.769964
"model:rrs_c905a",.0635739,.8540836,.0744352,.9406641,-1.610399,1.737547
"model:whib6_279_indel",-.6637333,1.206998,-.5499043,.582385,-3.029406,1.701939
"model:eis_t231i",-.1703355,.9066956,-.1878641,.8509832,-1.947426,1.606755
"model:fpra_g130s",.455134,.7552449,.6026311,.5467541,-1.025119,1.935387
"model:fpra_a19a",-.4446318,1.204412,-.3691691,.7120017,-2.805236,1.915973
"model:fpra_808_indel",.0281751,.5821113,.0484016,.9613962,-1.112742,1.169092
"model:whib6_r59w",.4879349,.8524541,.5723885,.5670588,-1.182844,2.158714
"model:whib6_g85s",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:fpra_d404d",-.4446318,.9856701,-.4510959,.6519204,-2.37651,1.487246
"model:whib6_d46a",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:ccsa_l142l",2.998095,1.414245,2.119927,.0340122,.2262269,5.769964
"model:rrs_g1148a",-.0768679,1.238071,-.0620868,.9504937,-2.503443,2.349708
"model:fpra_s94a",.3869374,.9138459,.4234165,.6719914,-1.404168,2.178043
"model:ccsa_n296s",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:aftb_d428y",.4706203,.8522372,.5522175,.5807993,-1.199734,2.140975
"model:whib7_v6v",-1.001905,.8479403,-1.181575,.2373745,-2.663837,.6600277
"model:whib6_d46g",-.5327043,1.091861,-.4878864,.6256303,-2.672713,1.607305
"model:aftb_k522r",1.105949,.2024304,5.463357,4.67e-08,.7091932,1.502706
"model:whib6_a77a",-.0298961,.6926357,-.0431628,.9655718,-1.387437,1.327645
"model:ccsa_v143f",.9920358,.9460807,1.048574,.2943742,-.8622484,2.84632
"model:aftb_w22r",1.95296,.7242779,2.696423,.0070089,.533401,3.372518
"model:eis_p220p",-.5802409,.6865439,-.8451622,.3980203,-1.925842,.7653604
"model:aftb_y106y",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:aftb_a85v",.9980953,1.414245,.7057445,.480347,-1.773773,3.769964
"model:fpra_a134a",-1.385837,1.203256,-1.151739,.2494283,-3.744175,.9725017
"model:ccsa_r131r",-.4446318,.8555782,-.5196857,.6032827,-2.121534,1.232271
"model:whib6_l95r",-2.511857,.6225159,-4.035009,.0000546,-3.731966,-1.291748
"model:whib6_t42m",-.7232682,1.198186,-.603636,.5460857,-3.07167,1.625133
"model:rrs_c513t",.9339169,1.145487,.8153014,.4148998,-1.311196,3.17903
"model:eis_t398n",-.4446318,1.204412,-.3691691,.7120017,-2.805236,1.915973
"model:whib6_t44p",-1.067347,1.209778,-.8822667,.3776326,-3.438468,1.303774
"model:rrs_c735g",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:whib6_c62t",1.203703,1.021131,1.178794,.2384802,-.797677,3.205084
"model:eis_l331r",2.0965,1.084539,1.933079,.0532265,-.0291583,4.222158
"model:rrs_t1208c",1.045794,1.416554,.7382663,.4603527,-1.730601,3.82219
"model:whib6_152_indel",-.1896248,.9076073,-.2089283,.8345042,-1.968503,1.589253
"model:rrs_g1027a",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:aftb_v316v",-1.92e-16,1.957678,-9.80e-17,1,-3.836979,3.836979
"model:fpra_q337q",-.2019354,1.717359,-.1175848,.9063966,-3.567898,3.164027
"model:whib6_r107c",-.2847258,.3451188,-.8250079,.4093671,-.9611462,.3916947
"model:whib6_g42t",-.2268454,.4585878,-.4946609,.6208395,-1.125661,.6719701
"model:rrs_t213g",1.694047,1.814823,.9334502,.3505875,-1.862941,5.251036
"model:whib6_g85d",-1.385837,1.698533,-.8159022,.4145561,-4.7149,1.943227
"model:whib6_y3y",.5908475,.4721614,1.251368,.2108004,-.3345719,1.516267
"model:eis_p14p",-.2638437,1.266544,-.2083179,.8349808,-2.746224,2.218536
"model:rrs_c1443g",-1.001905,.641119,-1.562744,.1181129,-2.258475,.2546655
"model:eis_448_indel",-2.558766,1.270615,-2.013801,.0440304,-5.049126,-.068406
"model:eis_w36r",1.135357,1.201963,.9445856,.3448705,-1.220447,3.491161
"model:eis_y126y",-.8049727,.5610961,-1.434643,.1513888,-1.904701,.2947555
"model:ccsa_d221d",-.4634064,.1643679,-2.819324,.0048125,-.7855614,-.1412512
"model:whib6_a66t",-1.350494,.4473808,-3.018668,.0025389,-2.227344,-.4736438
"model:rrs_t16a",.9980953,1.414245,.7057445,.480347,-1.773773,3.769964
"model:whib6_l52q",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:rrs_t1491c",3.846149,1.422969,2.702905,.0068736,1.057181,6.635117
"model:eis_c8a",-1.467331,.5271357,-2.783592,.0053761,-2.500498,-.4341639
"model:ccsa_v27i",1.299672,.3678193,3.533452,.0004102,.5787594,2.020585
"model:rrs_c1402t",4.107543,.7587046,5.413889,6.17e-08,2.620509,5.594577
"model:whib6_167_indel",.7387142,1.06182,.6957057,.4866132,-1.342415,2.819843
"model:whib6_e8d",.652235,.6053898,1.07738,.2813105,-.5343072,1.838777
"model:rrs_c414t",.9980953,1.414245,.7057445,.480347,-1.773773,3.769964
"model:whib7_262_indel",1.204171,.4989696,2.413315,.0158082,.2262083,2.182133
"model:aftb_g549s",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:whib6_d46e",.0905757,1.17169,.0773035,.9383821,-2.205894,2.387045
"model:aftb_t25c",1.149991,.4494409,2.558715,.010506,.2691032,2.030879
"model:aftb_v293m",.2277646,.3762192,.6054038,.5449107,-.5096116,.9651408
"model:whib7_l42p",-.1149378,.3752946,-.3062603,.7594065,-.8505017,.6206261
"model:whib6_y27",-1.0311,.8491711,-1.214243,.2246551,-2.695445,.6332452
"model:eis_r106h",-.1228118,.4752417,-.2584196,.7960831,-1.054268,.8086449
"model:aftb_a449t",-.0155504,.7439845,-.0209016,.9833242,-1.473733,1.442632
"model:eis_l235l",.00483,1.862584,.0025932,.9979309,-3.645767,3.655427
"model:whib7_a89g",-1.006735,.7714585,-1.304976,.1919011,-2.518766,.5052962
"model:whib6_r54g",-.7775007,.9962995,-.7803885,.4351622,-2.730212,1.17521
"model:whib7_193_indel",-.5532054,1.00426,-.5508587,.5817305,-2.521519,1.415108
"model:aftb_d555d",-1.229373,1.052046,-1.168554,.2425833,-3.291345,.8325996
"model:ccsa_l187l",.6813602,1.167582,.583565,.559513,-1.607059,2.96978
"model:whib7_c53t",-.6733549,.5792189,-1.162522,.2450233,-1.808603,.4618932
"model:whib6_214_indel",-.6637333,1.206998,-.5499043,.582385,-3.029406,1.701939
"model:eis_g10c",1.683841,.358818,4.692744,2.70e-06,.9805707,2.387111
"model:rrs_g1523a",2.999586,1.045698,2.868503,.0041242,.9500565,5.049116
"model:aftb_p625p",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:aftb_a28a",.2864243,.3982228,.7192563,.471983,-.4940782,1.066927
"model:fpra_a238t",-1.001905,.7584746,-1.320947,.1865191,-2.488488,.4846783
"model:whib6_p38a",-.7906405,.6091714,-1.297895,.1943234,-1.984595,.4033135
"model:fpra_g232s",-.7117944,.6154916,-1.156465,.247491,-1.918136,.4945469
"model:whib6_r40h",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:whib6_n18n",-1.001905,.8479403,-1.181575,.2373745,-2.663837,.6600277
"model:aftb_l500l",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:aftb_v352v",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:whib6_c49t",-1.071984,1.295064,-.8277457,.4078145,-3.610263,1.466295
"model:aftb_a417d",-.6637333,.988828,-.6712323,.5020726,-2.601801,1.274334
"model:rrs_g1484a",2.844385,1.988096,1.430708,.1525139,-1.052212,6.740983
"model:whib6_r64l",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:rrs_c1021t",-.3565766,.8000194,-.4457099,.6558068,-1.924586,1.211433
"model:aftb_n40d",-.0372026,.5050223,-.0736652,.9412768,-1.027028,.9526231
"model:fpra_n349t",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:whib6_d47g",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:fpra_e95e",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:fpra_e311e",-1.033953,.4897532,-2.111171,.0347576,-1.993852,-.0740544
"model:fpra_s299r",-1.185241,.6127241,-1.934379,.0530665,-2.386158,.0156765
"model:rrs_t1164a",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:whib6_s115a",-.3790075,1.029075,-.3682994,.71265,-2.395957,1.637942
"model:aftb_a176a",-.6955202,1.28026,-.5432647,.5869476,-3.204784,1.813744
"model:aftb_a115v",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:ccsa_r217g",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:aftb_s469l",-.6637333,.6559575,-1.011854,.3116078,-1.949386,.6219199
"model:rrs_g1016t",.7784561,1.625509,.4788999,.6320098,-2.407483,3.964395
"model:whib7_q58r",.3673664,1.898676,.1934855,.8465787,-3.35397,4.088703
"model:whib6_a77s",-.205219,1.431932,-.1433161,.8860405,-3.011755,2.601317
"model:whib6_77_indel",-.9833034,1.225137,-.8026071,.4222019,-3.384527,1.417921
"model:ccsa_v26v",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:aftb_v372g",3.621262,1.031539,3.510542,.0004472,1.599482,5.643042
"model:whib6_r110w",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:eis_h270q",.8124508,.6989151,1.162446,.2450545,-.5573977,2.182299
"model:whib6_321_indel",-.2800795,.9597694,-.2918195,.7704246,-2.161193,1.601034
"model:fpra_s420p",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:whib6_c14t",.1509717,.6026074,.2505308,.8021768,-1.030117,1.33206
"model:rrs_10_indel",-.5409215,1.755169,-.3081878,.7579395,-3.980989,2.899146
"model:ccsa_a124a",-.8050801,1.199384,-.6712446,.5020648,-3.15583,1.54567
"model:whib6_v29v",-.3070853,1.259018,-.2439086,.8073016,-2.774715,2.160544
"model:rrs_g1323t",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:rrs_42_indel",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:whib6_t44i",-.2019354,1.717359,-.1175848,.9063966,-3.567898,3.164027
"model:whib6_c91t",-.1770721,2.434043,-.0727481,.9420065,-4.947708,4.593564
"model:fpra_v162v",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:aftb_v338v",.4706203,.8522372,.5522175,.5807993,-1.199734,2.140975
"model:aftb_a304a",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:fpra_l455r",-.3790075,1.029075,-.3682994,.71265,-2.395957,1.637942
"model:fpra_a238v",.3381714,2.401818,.1407981,.8880295,-4.369305,5.045648
"model:aftb_k545k",.3108366,1.078698,.288159,.7732251,-1.803373,2.425046
"model:eis_c69t",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:whib6_a26g",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:fpra_v251a",.4706203,.8522372,.5522175,.5807993,-1.199734,2.140975
"model:aftb_d248g",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:whib6_w76g",-.3070853,1.259018,-.2439086,.8073016,-2.774715,2.160544
"model:whib7_a60a",.6978329,1.130854,.6170851,.5371786,-1.5186,2.914265
"model:rrs_t16c",.0078213,1.094057,.0071489,.994296,-2.136491,2.152133
"model:aftb_t59t",.5913615,1.107372,.5340224,.593326,-1.579048,2.761771
"model:whib6_189_indel",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:whib6_a63e",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
"model:eis_a243v",-.1703355,.9066956,-.1878641,.8509832,-1.947426,1.606755
"model:whib6_a77e",-1.385837,1.203256,-1.151739,.2494283,-3.744175,.9725017
"model:eis_q272",2.999586,1.045698,2.868503,.0041242,.9500565,5.049116
"model:aftb_g22a",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:eis_e401d",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:rrs_t1327g",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:whib6_a66v",-1.001905,1.695519,-.5909131,.5545787,-4.325062,2.321252
"model:ccsa_r131c",-1.001905,1.198998,-.835618,.4033698,-3.351899,1.348089
"model:whib6_f90l",1.135357,1.697617,.6687945,.5036266,-2.191912,4.462626
"model:whib7_p11s",-.6082554,.7028435,-.8654209,.3868078,-1.985803,.7692925
"model:fpra_q316r",-1.001905,.8479403,-1.181575,.2373745,-2.663837,.6600277
"model:whib7_c71g",-.1703355,.9066956,-.1878641,.8509832,-1.947426,1.606755
"model:whib7_r50l",-.4508351,.9675457,-.4659574,.641246,-2.34719,1.44552
"model:aftb_a374a",-.6159056,.6202386,-.9930139,.3207032,-1.831551,.5997398
"model:whib7_t100c",-.1133679,.1441458,-.786481,.4315858,-.3958885,.1691526
"model:fpra_f67f",.1682702,1.073692,.1567211,.8754647,-1.936127,2.272668
"model:eis_t4p",-.9729906,1.110889,-.8758669,.3811024,-3.150292,1.204311
"model:aftb_l347l",1.788334,.8598913,2.079721,.0375511,.1029782,3.47369
"model:whib6_g93c",-1.001905,.9790476,-1.023346,.3061441,-2.920803,.9169934
